character,text,gender
WILLIAM, The bathroom is right at the top of the stairs and there's a phone on the desk up there.,male
WILLIAM, Would you like a cup of tea before you go?,male
WILLIAM, Coffee?,male
WILLIAM, Orange juice -- probably not.,male
WILLIAM," Something else cold -- coke, water, some disgusting sugary drink pretending to have something to do with fruits of the forest?",male
WILLIAM," Would you like something to nibble --apricots, soaked in honey -- quite why, no one knows -- because it stops them tasting of apricots, and makes them taste like honey, and if you wanted honey, you'd just buy honey, instead of apricots, but nevertheless -- there we go -- yours if you want them.",male
WILLIAM, Do you always say 'no' to everything?,male
WILLIAM," You're welcome and, may I also say... heavenly.",male
WILLIAM," Take my one chance to say it.  After you've read that terrible book, you're certainly not going to be coming back to the shop.",male
WILLIAM, Yes.  Well.  My pleasure.,male
WILLIAM, Nice to meet you.  Surreal but nice.,male
WILLIAM, 'Surreal but nice.'  What was I thinking?,male
WILLIAM, Coming.,male
WILLIAM, Oh hi.  Forgot something?,male
WILLIAM, Oh right.,male
WILLIAM, Here we go.,male
WILLIAM, I apologize for the 'surreal but nice' comment.  Disaster...,male
WILLIAM, Oh my God.  My flatmate.  I'm sorry --there's no excuse for him.,male
WILLIAM, Hi.,male
WILLIAM," Right.  No one.  I mean, I'll tell myself sometimes but... don't worry -- I won't believe it.",male
WILLIAM, It's not yogurt -- it's mayonnaise.,male
WILLIAM," Yes, she is fairly fabulous.",male
WILLIAM," No, we're a travel bookshop.  We only sell travel books.",male
WILLIAM," No, that's a novel too.",male
WILLIAM, Martin -- your customer.,male
WILLIAM, Hi...,male
WILLIAM, Just incidentally -- why are you wearing that?,male
WILLIAM," There never will be, you know, unless you actually clean your clothes.",male
WILLIAM," No, they were prescription, so I could see all the fishes properly.",male
WILLIAM, So -- any messages?,male
WILLIAM, Two?  That's it?,male
WILLIAM, Who were the ones you didn't write down from?,male
WILLIAM, Right.  No one else?,male
WILLIAM, What did she say?,male
WILLIAM, Which one?,male
WILLIAM, Hello.,male
WILLIAM," Ahm, look this is a very odd situation.  I'm a friend of Anna Scott's -- and she rang me at home the day before yesterday -- and left a message saying she's staying with you...",male
WILLIAM," No, that's right -- I know that. She said she's using another name -- but the problem is she left the message with my flatmate, which was a serious mistake.",male
WILLIAM, Imagine if you will the stupidest person you've ever met -- are you doing that...?,male
WILLIAM, And then double it -- and that is the -- what can I say -- git I'm living with and he cannot remember...,male
WILLIAM, What?,male
WILLIAM, Does 'Flinstone' mean anything to you?,male
WILLIAM, Oh my God.,male
WILLIAM, Hello.  Hi.  Hi.,male
WILLIAM," Oh hi.  It's William Thacker.  We, ahm I work in a bookshop.",male
WILLIAM," No, I've never played anything cool in my entire life.  Spike, who I'll stab to death later, never gave me the message.",male
WILLIAM, Perhaps I could drop round for tea or something?,male
WILLIAM, Right.  Great. Classic.  Classic.,male
WILLIAM, Which floor?,male
WILLIAM, Are you sure you...?,male
WILLIAM, Oh.  Right.,male
WILLIAM, I agree.,male
WILLIAM, 'Horse and Hound.'  The name's William Whacker.  I think she might be expecting me.,male
WILLIAM, No -- they're... for my grandmother. She's in a hospital nearby.  Thought I'd kill two birds with one stone.,male
WILLIAM, Do you mind me not saying -- it's a rather distressing disease and the name of the hospital rather gives it away.,male
WILLIAM, Hi.,male
WILLIAM," I brought these, but clearly...",male
WILLIAM, Sorry about not ringing back.  The whole two-names concept was totally too much for my flatman's pea-sized intellect.,male
WILLIAM," So I'll just fire away, shall I?",male
WILLIAM, Right.  Ahm... the film's great... and I just wondered -- whether you ever thought of having more... horses in it?,male
WILLIAM, Obviously.  Very difficult.,male
WILLIAM, I'm sorry -- I arrived outside -- they thrust this thing into my hand -- I don't know what to do.,male
WILLIAM, Absolutely fine about it.,male
WILLIAM," Oh yes -- excellent.  Ahm -- any horses in that one?  Or hounds, of course.  Our readers are equally intrigued by both species.",male
WILLIAM," Yes.  Right... But if there were horses, would you be riding them yourself or would you be getting a stunt horse person double sort of thing?",male
WILLIAM," I'm just a complete moron.  Sorry. This is the sort of thing that happens in dreams -- not in real life.  Good dreams, obviously -- it's a dream to see you.",male
WILLIAM," Well, I suppose in the dream scenario. I just... ahm, change my personality, because you can do that in dreams, and walk across and kiss the girl but you know it'll never happen.",male
WILLIAM, Very neatly.,male
WILLIAM, Right.,male
WILLIAM, Are you busy tonight?,male
WILLIAM, Thank you.  You are 'Horse and Hound's' favorite actress.  You and Black Beauty.  Tied.,male
WILLIAM, Fabulous.,male
WILLIAM, Yes.  That's right.  Bitch.,male
WILLIAM, The others?,male
WILLIAM," Ah... yes, enormously.",male
WILLIAM," Right, right.  Ahm -- did you enjoy making the film?",male
WILLIAM, Any bit in particular?,male
WILLIAM," Ahm right, right, I liked the bit in space very much.  Did you enjoy making that bit?",male
WILLIAM, Did you identify with the character you were playing?,male
WILLIAM, Ah.  Why not?,male
WILLIAM, Classic.,male
WILLIAM, Is this your first film?,male
WILLIAM, Of course it is.  Any favorite among the 22?,male
WILLIAM, Da Vinci?,male
WILLIAM, Of course.  And is he your favorite Italian film director?,male
WILLIAM, Yes?,male
WILLIAM," Oh well, great.  Perfect.  Oh no -- shittity brickitty -- it's my sister's birthday -- shit -- we're meant to be having dinner.",male
WILLIAM," But no, I'm sure I can get out of it.",male
WILLIAM, You'll be my date at my little sister's birthday party.,male
WILLIAM," I'm sure it's all right.  My friend Max is cooking and he's acknowledged to be the worst cook in the world, but you know, you could hide the food in your handbag or something.",male
WILLIAM, Okay.,male
WILLIAM, He's cooking guinea fowl?,male
WILLIAM, Bella -- this is Anna.,male
WILLIAM, Max.  This is Anna.,male
WILLIAM, Hun -- this is Anna.  Anna -- this is Honey -- she's my baby sitter.,male
WILLIAM," That is a cheap question and the answer is, of course, no comment.",male
WILLIAM," No, it doesn't.",male
WILLIAM, Definitely no comment.,male
WILLIAM, Bernie.,male
WILLIAM, Bella.,male
WILLIAM, So I get the brownie?,male
WILLIAM, You'll have to prove it.  This is a great brownie and I'm going to fight for it.  State your claim.,male
WILLIAM, Pathetic effort to hog the brownie.,male
WILLIAM, Sorry -- they always do that when I leave the house.,male
WILLIAM, It's the hair!  It's to do with the hair.,male
WILLIAM, It was an accident -- about eighteen months ago.,male
WILLIAM," You know, I'm not sure.  I don't think they'd tried for kids before, as fate would have it.",male
WILLIAM, Would you like to come... my house is just...?,male
WILLIAM, That's fine.,male
WILLIAM, I thought you were leaving.,male
WILLIAM, Gardens.  All these streets round here have these mysterious communal gardens in the middle of them. They're like little village.,male
WILLIAM, Ah no -- that's the point -- they're private villages -- only the people who live round the edges are allowed in.,male
WILLIAM, Ahm...,male
WILLIAM, Heck no -- other people do -- but not me -- I just do what I want.,male
WILLIAM, Whoopsidaisies.,male
WILLIAM, Nothing.,male
WILLIAM," No, I didn't.",male
WILLIAM," I don't think so.  No one has said ""whoopsidaisies,"" do they -- I mean unless they're...",male
WILLIAM, Exactly.  Here we go again.,male
WILLIAM, Whoopsidaisies.,male
WILLIAM," It's a disease I've got -- it's a clinical thing, I'm taking pills and having injections -- it won't last long.",male
WILLIAM, Actually be careful Anna -- it's harder than it looks...,male
WILLIAM, Oh no it's not -- it's easy.,male
WILLIAM, Now seriously -- what in the world in this garden could make that ordeal worthwhile?,male
WILLIAM, Nice garden.,male
WILLIAM," Bollocks, bollocks, bollocks.  Have you seen my glasses?",male
WILLIAM," Bollocks. This happens every time I go to the cinema.  Average day, my glasses are everywhere -- everywhere I look, glasses.  But the moment I need them they disappear.  It's one of life's real cruelties.",male
WILLIAM," Oh shit, is that the time?  I have to go.",male
WILLIAM, Thanks for your help on the glasses thing.,male
WILLIAM, Sort of.,male
WILLIAM, She left me.,male
WILLIAM, She saw through me.,male
WILLIAM," Right, that's it.",male
WILLIAM, I'm sorry to disturb you guys but --,male
WILLIAM," Well, yes, I wish I hadn't overheard your conversation -- but I did and I just think, you know...",male
WILLIAM," ...the person you're talking about is a real person and I think she probably deserves a little bit more consideration, rather than having jerks like you drooling over her...",male
WILLIAM, I'm sorry.,male
WILLIAM," No, you were brilliant",male
WILLIAM," I don't know, I'm afraid.",male
WILLIAM, There seem to be lots of reasons why I shouldn't.,male
WILLIAM, Hi.,male
WILLIAM, To be able to do that is such a wonderful thing.,male
WILLIAM, Why?,male
WILLIAM, Your boyfriend?,male
WILLIAM, Ahm... room service.,male
WILLIAM," Well, yes -- usually -- I'd just changed to go home -- but I thought I'd just deal with this final call.",male
WILLIAM, I'll see what I can do.,male
WILLIAM, Absolutely.  Ice cold still water.,male
WILLIAM," No, I'm sure it'll be fine.",male
WILLIAM, Right.,male
WILLIAM, Ah -- no.  It's fine.,male
WILLIAM, Ahm... Bernie.,male
WILLIAM, I better leave.,male
WILLIAM," -- this is a fairly strange reality to be faced with.  To be honest, I don't realize...",male
WILLIAM, I think good bye is traditional.,male
WILLIAM," Well, okay.  There's this girl...",male
WILLIAM, She's someone I just can't -- and it's as if I've taken love-heroin -- and now I can't even have it again. I've opened Pandora's box.  And there's trouble inside.,male
WILLIAM, Thanks.  Yes -- very helpful.,male
WILLIAM, No -- did you?,male
WILLIAM," Bloody hell, I can't believe it --my whole life ruined because I don't read ""Hello"" magazine.",male
WILLIAM, Buggered?,male
WILLIAM, Really?,male
WILLIAM, Has he?,male
WILLIAM, And ahm -- what's a fruitarian exactly?,male
WILLIAM, Right.  Right.  Interesting stuff. So these carrots...,male
WILLIAM, Murdered?  Poor carrots.  How beastly.,male
WILLIAM, Interesting means inedible.,male
WILLIAM, Yes.  That would be...great.,male
WILLIAM," She's perfect, perfect.",male
WILLIAM," I think you have forgotten... ...what an unusual situation you have here -- to find someone you actually love, who'll love you -- the chances are... always minuscule. Look at me -- not counting the American -- I've only loved two girls in my whole life, both total disasters.",male
WILLIAM," No really, one of them marries me and then leaves me quicker than you can say Indiana Jones -- and the other, who seriously ought to have known better, casually marries my best friend.",male
WILLIAM, In a depressingly asexual way.,male
WILLIAM," Oh no -- this is just getting worse. I am going to find myself, 30 years from now, still on this couch.",male
WILLIAM, Why not -- all that awaits me at home is a masturbating Welshman.,male
WILLIAM, Come in.,male
WILLIAM, This is the place.,male
WILLIAM, Don't think about it.  We'll sort it out.  Now what would you like -- tea ... bath...?,male
WILLIAM," No, that's fine.  It's not often one has the opportunity to adios the plates of a major Hollywood star. It was a thrill for me. How is he?",male
WILLIAM," Well, there's a question -- without an interesting answer.",male
WILLIAM, Oh no no -- no.,male
WILLIAM, I appreciate that absolutely. Is that the film you're doing?,male
WILLIAM, Would you like me to take you through your lines?,male
WILLIAM, Hand it over.  Basic plot?,male
WILLIAM, Well done you.,male
WILLIAM, 'Message from command.  Would you like them to send in the HKs?',male
WILLIAM," 'Very well, captain -- I'll pass that on straightaway.'",male
WILLIAM, Eleven.,male
WILLIAM, Cartwright.,male
WILLIAM, 'Certainly.  And little Johnny?',male
WILLIAM, Yup.,male
WILLIAM, Brilliant. Word perfect I'd say.,male
WILLIAM," Gripping.  It's not Jane Austen, it's Not Henry James, but it's gripping.",male
WILLIAM," I'm sure you'd be great in Henry James. But, you know -- this writer's pretty damn good too.",male
WILLIAM, And I think the book is the poorer for it.,male
WILLIAM, You like Chagall?,male
WILLIAM, With a goat playing a violin.,male
WILLIAM," I don't mention that Anna's a vegetarian, did I?",male
WILLIAM, Yes.  Always have had.,male
WILLIAM, No.  What's that?,male
WILLIAM, You actually have clauses in your contact about nudity.,male
WILLIAM, You have a stunt bottom?,male
WILLIAM, Would you be tempted to go for a slightly better bottom than your own?,male
WILLIAM, It's one hell of a job.  What do you put on your passport?  Profession -- Mel Gibson's bottom.,male
WILLIAM, The ice cream or Mel Gibson's bottom?,male
WILLIAM," Well, thank you. Anytime -- time for bed.  Or... sofa- bed.",male
WILLIAM, Oh my God... Hello.,male
WILLIAM, Spike.,male
WILLIAM, Maybe.,male
WILLIAM, Yes.,male
WILLIAM, Yes.,male
WILLIAM, Spike.  For God's sake -- she's in trouble -- get a grip.,male
WILLIAM, Spike!,male
WILLIAM, I'll talk you in the morning.,male
WILLIAM, Oh please sod off.,male
WILLIAM, No! No.  Wait.  I... thought you were someone else.  I thought you were Spike. I'm delighted you're not.,male
WILLIAM, Wow.,male
WILLIAM, Nothing.,male
WILLIAM," It still strikes me as, well, surreal, that I'm allowed to see you naked.",male
WILLIAM, Oh God yes -- I'm sorry.,male
WILLIAM, Well...,male
WILLIAM," More than that actually, when you think about it.  You know, Meatloaf has a very nice pair...",male
WILLIAM," Actually, I can't think really -- let me just have a quick look...",male
WILLIAM," No, beats me.",male
WILLIAM, Who was Gilda?,male
WILLIAM, You're lovelier this morning than you have ever been.,male
WILLIAM, Stay forever.,male
WILLIAM, Jesus Christ.,male
WILLIAM, Don't ask.,male
WILLIAM," Undressed like this, yes.",male
WILLIAM, I wouldn't go outside.,male
WILLIAM, Just take my work for it.,male
WILLIAM, How are you doing?,male
WILLIAM, I don't know what happened.,male
WILLIAM, That's not true.,male
WILLIAM," Get out, Spike. I'm so sorry.",male
WILLIAM, You do?,male
WILLIAM," I know, I know -- but... just -- let's stay calm...",male
WILLIAM, That's spectacularly unfair.,male
WILLIAM, Now stop.  Stop.  I beg you -- calm down. Have a cup of tea.,male
WILLIAM," Spike, check who that is... and for God's sake put some clothes on.",male
WILLIAM," That's not true.  And wait a minute... this is crazy behavior. Can't we just laugh about this? Seriously -- in the huge sweep of things, this stuff doesn't matter.",male
WILLIAM," Well, there are.  And we don't need to go anywhere near that far. My best friend slipped -- she slipped down-stairs, cracked her back and she's in a wheelchair for the rest of her life. All I'm asking for is a normal amount of perspective.",male
WILLIAM, I mean -- today's newspapers will be lining tomorrow's waste paper bins.,male
WILLIAM," Well, you know -- it's just one day. Today's papers will all have been thrown away tomorrow.",male
WILLIAM," Right.  Fine!  I will do the opposite, if it's all right by you -- and always be glad you came. But you're right -- you probably better go.",male
WILLIAM, Was it you?,male
WILLIAM, Right.,male
WILLIAM, Blimey.  What's that?,male
WILLIAM," Well, thanks, that's great.",male
WILLIAM, Wait a minute -- I'm your brother and I don't know anything about this.,male
WILLIAM," Yes -- I feel I must apologize to everyone for my behavior for the last six months.  I have, as you know, been slightly down in the mouth.",male
WILLIAM, But I wish to make it clear I've turned a corner and henceforward intend to be impressively happy.,male
WILLIAM, I believe I have.,male
WILLIAM," No, don't think I do.",male
WILLIAM, Oh God no.,male
WILLIAM, Yes -- I was looking for Anna Scott...,male
WILLIAM," No, no.  She doesn't.",male
WILLIAM," Oh right.  I mean, I am a friend -- I'm not a lunatic but -- no, you basically...",male
WILLIAM, I only found out you were here yesterday.,male
WILLIAM, Absolutely -- you're clearly very busy.,male
WILLIAM, Okay.,male
WILLIAM, This is Henry James film?,male
WILLIAM, That's great.,male
WILLIAM, Of course.,male
WILLIAM, Thank you.,male
WILLIAM, I'm going to throw out these old videos.,male
WILLIAM, Right -- let's talk about rent...,male
WILLIAM," Martin, can't you just deal with this yourself?",male
WILLIAM," Okay.  Tell me, would I have to pay a wet rag as much as I pay you?",male
WILLIAM, Hello.,male
WILLIAM, Yes -- I'm sorry -- I had to leave... I didn't want to disturb you.,male
WILLIAM," Fine.  Everything much the same. When they change the law Spike and I will marry immediately.  Whereas you... I've watched in wonder. Awards, glory...",male
WILLIAM, Thank you.  Shall I...,male
WILLIAM," Okay -- well, thank you.  I don't know what it's for.  But thank you anyway.",male
WILLIAM, What's the thing?,male
WILLIAM, Don't even think about it.  Go away immediately.,male
WILLIAM, You were saying...,male
WILLIAM, But yesterday... that actor asked you who I was... and you just dismissed me out of hand... I heard -- you had a microphone... I had headphones.,male
WILLIAM, Can you tell me I'll ring her back.,male
WILLIAM," Okay -- perfect timing as ever -- hold the fort for a second will you, Martin?",male
WILLIAM, Sorry about that.,male
WILLIAM, Anna.  Look -- I'm a fairly level- headed bloke.  Not often in and out of love.  But...,male
WILLIAM, ... can I just say 'no' to your kind request and leave it at that?,male
WILLIAM, The truth is...,male
WILLIAM," ... with you, I'm in real danger. It took like a perfect situation, apart from that foul temper of yours -- but my relatively inexperienced heart would, I fear, not recover if I was once again ... cast aside, which I would absolutely expect to be.  There are too many pictures of you everywhere, too many films.  You'd go and I'd be... well, buggered, basically.",male
WILLIAM, I live in Notting Hill.  You live in Beverly Hills.  Everyone in the world knows who you are.  My mother has trouble remembering my name.,male
WILLIAM, What do you think?  Good move?,male
WILLIAM, Tony -- what do you think?,male
WILLIAM, Brilliant.  Max?,male
WILLIAM, Great.  Excellent.  Thanks.,male
WILLIAM," Yes, I think that one may be.",male
WILLIAM, Yes -- sort of...,male
WILLIAM, What?,male
WILLIAM," It was sort of sweet actually -- I mean, I know she's an actress and all that, so she can deliver a line -- but she said that she might be as famous as can be --but also... that she was just a girl, standing in front of a boy, asking him to love her.",male
WILLIAM," Oh sod a dog.  I've made the wrong decision, haven't I?",male
WILLIAM," Max, how fast is your car?",male
WILLIAM, No!,male
WILLIAM, Is Miss Scott staying here?,male
WILLIAM, How about Miss Flintstone?,male
WILLIAM," Or Bambi... or, I don't know, Beavis or Butthead?",male
WILLIAM, Right.  Right.  Fair enough.  Thanks.,male
WILLIAM," Excuse me, where's the press conference?",male
WILLIAM, Yes...,male
WILLIAM, That's right... I work for their in- house magazine. 'Movies are our business.',male
WILLIAM, Yes -- Miss Scott -- are there any circumstances in which you two might be more than just friends?,male
WILLIAM, And what would you say...,male
WILLIAM," Yes, I just wondered whether if it turned out that this... person...",male
WILLIAM," Thanks.  I just wondered if Mr. Thacker realized he'd been a draft prick and got down on his knees and begged you to reconsider, whether you would... reconsider.",male
WILLIAM, That's very good news.  The readers of 'Horse and Hound' will be absolutely delighted.,male
SPIKE," Even he.  Hey, you couldn't help me with an incredibly important decision, could you?",male
SPIKE, That's right -- I'm at last going out on a date with great Janine and I just want to be sure I've picked the right t-shirt.,male
SPIKE, Well... wait for it... First there's this one...,male
SPIKE, Point taken.,male
SPIKE, I suspect you'll prefer the next one.,male
SPIKE, Wouldn't want that... -- just one more.,male
SPIKE, Thanks.  Great.  Wish me luck.,male
SPIKE, Hi.,male
SPIKE, I'm just going to go into the kitchen to get some food -- and then I'm going to tell you a story that will make your balls shrink to the size of raisins.,male
SPIKE, There's something wrong with this yogurt.,male
SPIKE," Well, there you go. On for a video fest tonight?  I've got some absolute classic.",male
SPIKE, Imagine -- somewhere in the world there's a man who's allowed to kiss her.,male
SPIKE, Hey.,male
SPIKE, Ahm -- combination of factors really. No clean clothes...,male
SPIKE," Right.  Vicious circle.  And then I was like rooting around in your things, and found this, and I thought -- cool. Kind of spacey.",male
SPIKE, There's something wrong with the goggles though...,male
SPIKE, Groovy.  You should do more of this stuff.,male
SPIKE," Yeh, I wrote a couple down.",male
SPIKE, You want me to write down all your messages?,male
SPIKE," Ahm let's see -- ahm.  No.  Gone completely.  Oh no, wait.  There was --one from your mum: she said don't forget lunch and her leg's hurting again.",male
SPIKE, Absolutely not.,male
SPIKE, Though if we're going for this obsessive writing-down-all-messages thing -- some American girl called Anna called a few days ago.,male
SPIKE," Well, it was genuinely bizarre... she said, hi -- it's Anna -- and then she said, call me at the Ritz -- and then gave herself a completely different name.",male
SPIKE, Absolutely no idea.  Remembering one name's bad enough...,male
SPIKE, Try 'Flinstone.',male
SPIKE, I think she said her name was 'Flinstone.',male
SPIKE," No, 'fraid not.",male
SPIKE," That's compared to, like, earthquakes in the Far East or testicular cancer?",male
SPIKE, You're welcome.  Did you find them?,male
SPIKE, Come on -- open up -- this is me -- Spikey -- I'm in contact with some quite important spiritual vibrators. What's wrong?,male
SPIKE," Aha!  I'd been getting a female vibe. Good.  Speak on, dear friend.",male
SPIKE, Yeh.  Yeh...tricky...tricky...I knew a girl at school called Pandora ... never got to see her box though.,male
SPIKE, Christ alive... brilliant... fantastic,male
SPIKE, Just checking.,male
SPIKE," Thank you, God.",male
SPIKE," Voila.  Carnival Calypso, for the Queen of Notting Hill -- pepperoni, pineapple and a little more pepperoni.",male
SPIKE," I have some parsnip stew from last week. If I just peel the skin off, it'll be perfect.",male
SPIKE, Hello.  I wonder if I could have a little word.,male
SPIKE," I don't want to interfere, or anything ... but she's split up from her boy-friend, that's right isn't it?",male
SPIKE, And she's in your house.,male
SPIKE, And you get on very well.,male
SPIKE," Well, isn't this perhaps a good opportunity to... slip her one?",male
SPIKE, Right.  Right.  You think it's the wrong moment.  Fair enough. Do you mind if I have a go?,male
SPIKE, No -- you're right.,male
SPIKE," Okay -- okay.  Might be too late, but okay.",male
SPIKE," Morning, daring ones.",male
SPIKE, Why not?,male
SPIKE, How did I look?,male
SPIKE," Not bad.  No bad at all.  Well- chosen briefs, I'd say.  Chick love grey. Mmmmm.  Nice firm buttocks.",male
SPIKE, I went out in my goddamn underwear too.,male
SPIKE, Looks like a chauffeur to me.,male
SPIKE, What he's going to say next is -- there are people starving in the Sudan.,male
SPIKE, I suppose I might have told one or two people down the pub.,male
SPIKE, Me?,male
SPIKE," Well, yes.  Groovy.",male
SPIKE, What's going on?,male
SPIKE, No.  You can't bin these.  They're classics.  I'm not allowing this.,male
SPIKE, Let me help.  We don't want all this shit cluttering up our lives.,male
SPIKE, I was called and I came.  What's up?,male
SPIKE, You draft prick!,male
SPIKE, Bugger this for a bunch of bananas.,male
SPIKE, Go!,male
SPIKE, What happened?,male
MARTIN, Shall I go get a cappuccino?  Ease the pain.,male
MARTIN, Cappuccino as ordered.,male
MARTIN, Who?  Someone famous?,male
MARTIN," Would be exciting if someone famous did come into the shop though, wouldn't it?  Do you know -- this is pretty incredible actually -- I once saw Ringo Starr.  Or at least I think it was Ringo.  It might have been that broke from 'Fiddler On The Roof,' Toppy.",male
MARTIN, That's right -- Topol.,male
MARTIN," No, well... he was quite a long way away.",male
MARTIN, I suppose so.,male
MARTIN," Not classic, no.",male
MARTIN," Yes.  No, wait -- let's go crazy -- I'll have an orange juice.",male
MARTIN, Can I help you?,male
MARTIN," I have to disturb you when you're cooking the books, but there's a delivery.",male
MARTIN, But it's not for the shop.  It's for you.,male
MARTIN, Excuse me -- it's your mother on the phone.,male
MARTIN," I actually tried that tack -- but she said you said that before and it's been twenty-four hours, and her foot that was purple is now a sort of blackish color...",male
MARTIN," Can I just say, I thought 'Ghost' was a wonderful film.",male
MARTIN, Yes... I've always wondered what Patrick Swayze is like in real life.,male
MARTIN, Oh dear.  He wasn't friendly during the filming?,male
MARTIN, Oh right.  Right.  Sorry.  Always been a bit of an ass.,male
MARTIN," Anyway... it's lovely to meet you. I'm a great fan of yours.  And Demi's, of course.",male
ANNA," No, thanks.  I'll just look around.",female
ANNA, Really?,female
ANNA, Thanks.  I'll think about it.,female
ANNA," No, that's fine.  I was going to steal one myself but now I've changed my mind.  Signed by the author, I see.",female
ANNA, Yes.,female
ANNA, What's your name?,female
ANNA," Well, that's the signature -- and above, it says 'Dear Rufus -- you belong in jail.'",female
ANNA," Tempting but... no, thank you.",female
ANNA, I think I will try this one.,female
ANNA, Thanks.,female
ANNA, Oh Jesus.,female
ANNA, What are you doing?,female
ANNA, No thank you.  I need to get my car back.,female
ANNA, Okay.  So what does 'just over the street' mean -- give it to me in yards.,female
ANNA, No thanks.,female
ANNA, No.,female
ANNA," Really, no.",female
ANNA, No.,female
ANNA, No. I better be going.  Thanks for your help.,female
ANNA, Thank you.,female
ANNA, I forgot my bag.,female
ANNA, Thanks.  Well...,female
ANNA, Don't worry about it.  I thought the apricot and honey business was the real lowpoint.,female
ANNA, Hi.,female
ANNA, Probably best not tell anyone about this.,female
ANNA, Bye.,female
ANNA, No.,female
ANNA, I've got nothing to smile about.,female
ANNA, Hello.,female
ANNA," Oh no, ho -- these are great.",female
ANNA," No, it's a stupid privacy thing.  I always choose a cartoon character -- last time out, I was Mrs. Bambi.",female
ANNA," Yes, thanks.",female
ANNA, Is that so?,female
ANNA," Ahm -- well -- we would have liked to -- but it was difficult, obviously, being set in space.",female
ANNA," No, it's my fault, I thought this would all be over by now.  I just wanted to sort of apologize for the kissing thing.  I seriously don't know what got in to me.  I just wanted to make sure you were fine about it.",female
ANNA, It takes place on a submarine.,female
ANNA, And what happens next in the dream?,female
ANNA, Yes.,female
ANNA," Well, it was nice to meet you. Surreal but nice.",female
ANNA, Ahm.  That thing I was doing tonight -- I'm not doing it any more.  I told them I had to spend the evening with Britain's premier equestrian journalist.,female
