,character,text,number,types
67,GARTH,by the corporation ranch.,1,male
68,GARTH,I didn't come here for fun.,1,male
69,GARTH,Landor keeps me company.,1,male
70,GARTH,"Hell, there's some candles in here",1,male
71,GARTH,somewhere.,1,male
72,GARTH,Power's not coming back on. I'll,1,male
73,GARTH,start the genny. Don't want you,1,male
74,GARTH,kids any more scared than you,1,male
75,GARTH,already are. Stay with the girls.,1,male
76,GARTH,Excuse me?,1,male
77,GARTH,You ever seen a generator?,1,male
78,GARTH,He left.,1,male
79,GARTH,He said he'd be back with the car.,1,male
80,GARTH,I was going to start the generator.,1,male
81,GARTH,He said he'd do it.,1,male
82,GARTH,Guess he's gonna get the car now.,1,male
83,GARTH,"What is it, boy?",1,male
84,GARTH,Tyrone? Tyrone!,1,male
85,GARTH,He'll be back. You'll see.,1,male
86,GARTH,You're not much of a sleeper.,1,male
87,GARTH,You sleep at all?,1,male
88,GARTH,I still see her everywhere I turn.,1,male
89,GARTH,"There's a place I go, just up the",1,male
90,GARTH,"road a bit. I keep a little, I",1,male
91,GARTH,"don't know, an altar for her there.",1,male
92,GARTH,I go out there every night. I can,1,male
93,GARTH,talk to her for hours.,1,male
94,GARTH,Secret.,1,male
95,GARTH,I was by her side when she died. It,1,male
96,GARTH,was quick. Better.,1,male
97,GARTH,I'm really sorry to hear that.,1,male
98,GARTH,You're good. Strong. I can see,1,male
99,GARTH,"that. Got a sister, say about ten",1,male
100,GARTH,years older?,1,male
101,GARTH,The kids will be back in the,1,male
102,GARTH,morning and we can have a real good,1,male
103,GARTH,laugh over all this. You hungry?,1,male
104,GARTH,This'll help.,1,male
105,GARTH,Nietzsche.,1,male
106,GARTH,"First time I read this, I thought",1,male
107,GARTH,the book might burst into flames,1,male
108,GARTH,right in my hands.,1,male
109,GARTH,'Equally hateful is your grinning,1,male
110,GARTH,"death, which creeps up like a thief",1,male
111,GARTH,-- and yet comes as the master.',1,male
112,GARTH,Come shake the rotten fruit from,1,male
113,GARTH,the tree...,1,male
114,GARTH,"Or high school girls, for that",1,male
115,GARTH,matter.,1,male
116,GARTH,We'll find him.,1,male
117,GARTH,Landor! Shit.,1,male
118,GARTH,I'll catch up.,1,male
119,GARTH,"Red, don't!",1,male
120,GARTH,Easy... Easy... I didn't do,1,male
121,GARTH,anything to Tyrone.,1,male
122,GARTH,"I got him, Red. I'd never hurt you.",1,male
123,GARTH,Get the car. I'll stick with him.,1,male
124,GARTH,I have bandages in my cabin. We've,1,male
125,GARTH,got to slow this bleeding.,1,male
126,GARTH,"You just keep that sense of humor,",1,male
127,GARTH,Tyrone.,1,male
128,GARTH,And you keep gentle pressure.,1,male
129,GARTH,There's something in the barn.,1,male
130,GARTH,That's what Landor was after.,1,male
131,GARTH,It's better if I check it out.,1,male
132,GARTH,I'll be right back. You'll be safe,1,male
133,GARTH,"with the dog. Landor, stay.",1,male
134,GARTH,"Kill my dog, you sick fuck?",1,male
135,GARTH,"Mandy, run!",1,male
136,GARTH,Thank god. You're okay.,1,male
137,GARTH,You did it.,1,male
138,EMMET,Good to go?,1,male
139,EMMET,Take your bag?,1,male
140,EMMET,Thanks.,1,male
141,EMMET,Smells like Southern Comfort.,1,male
142,EMMET,"No, thanks.",1,male
143,EMMET,"Where are you taking us, asshole?",1,male
144,EMMET,We'll walk from here. Stop.,1,male
145,EMMET,"Stop, you fucking idiot!",1,male
146,EMMET,Shh...,1,male
147,EMMET,Fuck!,1,male
148,EMMET,Mandy.,1,male
149,EMMET,"Hey, Chloe.",1,male
150,EMMET,Listen. How about this weekend?,1,male
151,EMMET,Rematch on the river path.,1,male
152,EMMET,Had to borrow the keys from Red.,1,male
153,EMMET,Look how bloody you are. You're a,1,male
154,EMMET,"god-damned, one man slaughterhouse.",1,male
155,EMMET,That the knife you killed him with?,1,male
156,EMMET,"The idea was to kill them, not",1,male
157,EMMET,torture them.,1,male
158,EMMET,Thought I'd share.,1,male
159,EMMET,He's breathing. You shouldn't have,1,male
160,EMMET,let him suffer so long.,1,male
161,EMMET,"So long, tiger.",1,male
162,EMMET,Guess we're done.,1,male
163,EMMET,"That's everyone, right?",1,male
164,EMMET,Red's dead.,1,male
165,EMMET,Thought you'd want a souvenir.,1,male
166,EMMET,"Can I keep this, too?",1,male
167,EMMET,Let's hit it. There's a motel about,1,male
168,EMMET,an hour from here.,1,male
169,EMMET,Then we can rest.,1,male
170,EMMET,Come on. Let's get out of here.,1,male
171,EMMET,What?,1,male
172,EMMET,Aargh!,1,male
173,EMMET,You're going to have to work faster,1,male
174,EMMET,than that.,1,male
175,EMMET,Argh!,1,male
176,EMMET,Mandy. What the fuck!?,1,male
177,EMMET,Stop! Stop!,1,male
178,EMMET,Stop!,1,male
179,EMMET,Why are you doing this to us?,1,male
180,EMMET,You set me up! You'll never get,1,male
181,EMMET,away with it!,1,male
182,EMMET,Bullshit.,1,male
183,EMMET,You can't do this without me.,1,male
184,EMMET,I just killed your cowboy alibi.,1,male
185,EMMET,I did it for you. When Mike flipped,1,male
186,EMMET,"the jeep and I killed him, that was",1,male
187,EMMET,for you. Our whole plan? I did that,1,male
188,EMMET,for you.,1,male
189,EMMET,"That was just talk. Fuck Nietzsche,",1,male
190,EMMET,"I did it for you, Mandy! I'll do",1,male
191,EMMET,anything for you! I love you.,1,male
192,EMMET,You knew that!,1,male
193,EMMET,Hey!!,1,male
194,EMMET,Mandy!,1,male
195,EMMET,Leave with me or die here.,1,male
196,EMMET,What's it going to be?,1,male
197,EMMET,Have to hit harder than that.,1,male
198,EMMET,Fast! But not strong!,1,male
199,EMMET,I was going to show you Paradise.,1,male
200,EMMET,But now I'm going to show you Hell!,1,male
201,EMMET,Argh!,1,male
202,MANDY,Don't be stupid.,1,female
203,MANDY,Take your bag?,1,female
204,MANDY,Sure. Thanks.,1,female
205,MANDY,Just a sec.,1,female
206,MANDY,"Thanks a lot, Mike. You know where",1,female
207,MANDY,I live?,1,female
208,MANDY,"I'm up another mile, to the right.",1,female
209,MANDY,"No, thanks.",1,female
210,MANDY,"No, I'm to the right.",1,female
211,MANDY,I don't want to see one.,1,female
212,MANDY,Don't.,1,female
213,MANDY,No!!,1,female
214,MANDY,Hmm... Jake?,1,female
215,MANDY,At least that...,1,female
216,MANDY,Yeah.,1,female
217,MANDY,Thanks.,1,female
218,MANDY,I'm going out of town.,1,female
219,MANDY,Jen!!,1,female
220,MANDY,"Thirty, Aunt Jo! It's going to be a",1,female
221,MANDY,"huge orgy, with serious drug abuse.",1,female
222,MANDY,We'll probably all get chopped up,1,female
223,MANDY,"by inbred psychopaths, too.",1,female
224,MANDY,I worked so hard all year. You know,1,female
225,MANDY,I wouldn't do anything stupid.,1,female
226,MANDY,I promise I'll never get in a car,1,female
227,MANDY,that Red's driving.,1,female
228,MANDY,"Thanks, Aunt Jo.",1,female
229,MANDY,I'm not irascible.,1,female
230,MANDY,I'd like to walk some.,1,female
231,MANDY,Cool.,1,female
232,MANDY,I feel like I could be anywhere.,1,female
233,MANDY,Anywhere?,1,female
234,MANDY,No.,1,female
235,MANDY,Mandy.,1,female
236,MANDY,You're not?,1,female
237,MANDY,The ranch hand..?,1,female
238,MANDY,Cool.,1,female
239,MANDY,I like to run alone. Not that you,1,female
240,MANDY,could keep up.,1,female
241,MANDY,Thank you.,1,female
242,MANDY,Nest of what?,1,female
243,MANDY,"Oh, yeah?",1,female
244,MANDY,Really..?,1,female
245,MANDY,"You're sweet, Red. Nice try.",1,female
246,MANDY,Dare.,1,female
247,MANDY,Okay.,1,female
248,MANDY,Garth?,1,female
249,MANDY,Garth?,1,female
250,MANDY,"Hey, sweet thing.",1,female
251,MANDY,Beautiful. And we're all inside.,1,female
252,MANDY,Doesn't look like this in Austin.,1,female
253,MANDY,Join us for a drink?,1,female
254,MANDY,I wasn't gone that long.,1,female
255,MANDY,You guys are full of shit.,1,female
256,MANDY,"No, no, Snipe King. I don't mind.",1,female
257,MANDY,"Let's play something else, guys.",1,female
258,MANDY,I'll go find them.,1,female
259,MANDY,Probably found Ty's snipe.,1,female
260,MANDY,Meet back here?,1,female
261,MANDY,Jake! Marlin!,1,female
262,MANDY,Marlin!,1,female
263,MANDY,Eww...,1,female
264,MANDY,I have no idea.,1,female
265,MANDY,What?,1,female
266,MANDY,I'm not bleeding!,1,female
267,MANDY,"I swear, it's not mine.",1,female
268,MANDY,It's not a joke! I couldn't find,1,female
269,MANDY,Jake and Marlin!,1,female
270,MANDY,I'm not going back out there.,1,female
271,MANDY,"Well, where were you? Valiantly",1,female
272,MANDY,smoking a joint?,1,female
273,MANDY,"When I came back through here, I",1,female
274,MANDY,could have sworn I heard a whimper.,1,female
275,MANDY,I wouldn't joke. Not like this. You,1,female
276,MANDY,know I wouldn't.,1,female
277,MANDY,But I closed the door. I'm sure I,1,female
278,MANDY,did.,1,female
279,MANDY,We can't leave Jake and Marlin.,1,female
280,MANDY,Ty...,1,female
281,MANDY,I have a bad feeling about this.,1,female
282,MANDY,I have to wash up.,1,female
283,MANDY,"Irascible, but insecure.",1,female
284,MANDY,Was he trapped there with them?,1,female
285,MANDY,What happens when your parents sell,1,female
286,MANDY,the ranch?,1,female
287,MANDY,Tyrone!,1,female
288,MANDY,Come on.,1,female
289,MANDY,I'll be right here.,1,female
290,MANDY,House. Settling.,1,female
291,MANDY,Anyone there?,1,female
292,MANDY,What if Jake does come back?,1,female
293,MANDY,Why didn't you stop him?,1,female
294,MANDY,Someone's there.,1,female
295,MANDY,He should have been back by now.,1,female
296,MANDY,Tyrone should have been back,1,female
297,MANDY,already.,1,female
298,MANDY,No.,1,female
299,MANDY,I'm sorry about your wife.,1,female
300,MANDY,That's where you were earlier.,1,female
301,MANDY,What did you tell her last night?,1,female
302,MANDY,My parents died in a car wreck when,1,female
303,MANDY,I was little. They were killed by a,1,female
304,MANDY,drunk teenager. I bounced around,1,female
305,MANDY,for a while before settling with my,1,female
306,MANDY,mom's sister.,1,female
307,MANDY,Guess it made me grow up fast.,1,female
308,MANDY,My cousin Jen. She's 21. She'd do a,1,female
309,MANDY,number on a nice guy like you.,1,female
310,MANDY,"No... God, my head hurts real bad.",1,female
311,MANDY,I read this in school. It's meant a,1,female
312,MANDY,"lot to me. After my parents died,",1,female
313,MANDY,it helped me see that guilt and,1,female
314,MANDY,grief can make a person weak.,1,female
315,MANDY,I was just reading about the storm.,1,female
316,MANDY,Didn't know ranch hands liked,1,female
317,MANDY,Nietzsche so much.,1,female
318,MANDY,Maybe we shouldn't call out.,1,female
319,MANDY,"Oh, God.",1,female
320,MANDY,"Hold on, Chloe. Keep it together.",1,female
321,MANDY,Garth could have killed us all last,1,female
322,MANDY,night if he wanted to.,1,female
323,MANDY,"Red, you're not helping!",1,female
324,MANDY,We've got to get him to a hospital.,1,female
325,MANDY,You guys go. I'll stay with Tyrone.,1,female
326,MANDY,We'll take care of Ty. Try to,1,female
327,MANDY,hurry.,1,female
328,MANDY,Texas chick.,1,female
329,MANDY,"Of course I know. Go, you guys. Be",1,female
330,MANDY,careful.,1,female
331,MANDY,"I'm right here, okay?",1,female
332,MANDY,Can we just wait?,1,female
333,MANDY,Take this.,1,female
334,MANDY,I'm sorry if this hurts.,1,female
335,MANDY,Okay. I'll check inside.,1,female
336,MANDY,"What is it, dog? Hush...",1,female
337,MANDY,Shh... Don't try to talk.,1,female
338,MANDY,I want to stay.,1,female
339,MANDY,"You're alright, too.",1,female
340,MANDY,"Landor, no!!",1,female
341,MANDY,"No. Oh, no..!",1,female
342,MANDY,Someone's there.,1,female
343,MANDY,"There, there.",1,female
344,MANDY,I'll be right back.,1,female
345,MANDY,Here they come.,1,female
346,MANDY,"I'm here! Chloe, I'm here.",1,female
347,MANDY,It's okay...,1,female
348,MANDY,It's over now. It's almost over.,1,female
349,MANDY,Red's here.,1,female
350,MANDY,What took you so long?,1,female
351,MANDY,She gave him the keys. That's,1,female
352,MANDY,almost sweet.,1,female
353,MANDY,Tyrone's a real gusher.,1,female
354,MANDY,I'm not sure he's dead.,1,female
355,MANDY,Like you killed Chloe?,1,female
356,MANDY,Very sweet.,1,female
357,MANDY,He shouldn't have kissed me.,1,female
358,MANDY,Don't know. Sure you got Red?,1,female
359,MANDY,And this?,1,female
360,MANDY,"No, really. You keep it.",1,female
361,MANDY,All yours.,1,female
362,MANDY,Sure.,1,female
363,MANDY,You look like you need it.,1,female
364,MANDY,Oops. Maybe I did leave one.,1,female
365,MANDY,I left him alive for a reason.,1,female
366,MANDY,"Garth, help!",1,female
367,MANDY,"What, Emmet? What am I doing to us?",1,female
368,MANDY,'Local track star. Never touched,1,female
369,MANDY,alcohol. Never experimented with,1,female
370,MANDY,drugs. Never touched a boy.',1,female
371,MANDY,They always believe the virgin.,1,female
372,MANDY,Everyone's going to feel so bad,1,female
373,MANDY,that I had to live through this.,1,female
374,MANDY,I've got my alibi.,1,female
375,MANDY,Hope you killed him better than you,1,female
376,MANDY,killed Chloe.,1,female
377,MANDY,You didn't do it for me. You killed,1,female
378,MANDY,them because they were weak. 'To,1,female
379,MANDY,rid our generation of the weak.',1,female
380,MANDY,Emmet...,1,female
381,MANDY,You're the same as all the rest.,1,female
382,MANDY,Pathetic. Vulnerable. And weak!,1,female
383,MANDY,You want more?,1,female
384,MANDY,That's more like it.,1,female
385,MANDY,I've already destroyed you.,1,female
386,MANDY,Now I'm going to kill you.,1,female
387,MANDY,Argh!,1,female
388,MANDY,I may see you down there yet.,1,female
389,MANDY,But I think I'll finish high school,1,female
390,MANDY,first.,1,female
391,MANDY,Come on. Come on!,1,female
392,MANDY,Come on!,1,female
393,MANDY,Thank you.,1,female
394,MIKE,"Hey, baby. Want a ride?",1,male
395,MIKE,Alright. Hop in.,1,male
396,MIKE,The fuck?,1,male
397,MIKE,Here. Have a sip.,1,male
398,MIKE,Up for a little party?,1,male
399,MIKE,You never been to the Randall site?,1,male
400,MIKE,They're putting up some nice,1,male
401,MIKE,places. I'll show you one.,1,male
402,MIKE,Call... for help.,1,male
403,MIKE,I... can't... breathe...,1,male
404,MIKE,Call!,1,male
405,CHLOE,It's like we finish Junior year and,1,female
406,CHLOE,they finally graduate from Wrangler,1,female
407,CHLOE,straight legs. Or Lees. Whatever.,1,female
408,CHLOE,At least he's coming this weekend.,1,female
409,CHLOE,"Don't, like, bust a nipple with",1,female
410,CHLOE,excitement.,1,female
411,CHLOE,"We're going, right? You clear it",1,female
412,CHLOE,with your aunt?,1,female
413,CHLOE,You better. I mean we only finish,1,female
414,CHLOE,Junior year once.,1,female
415,CHLOE,"Marlin, don't get me wrong. But",1,female
416,CHLOE,you're all pudge. That thing's,1,female
417,CHLOE,going to get lost in the folds.,1,female
418,CHLOE,"Hey, Red!",1,female
419,CHLOE,She's in.,1,female
420,CHLOE,"Hey, guys!",1,female
421,CHLOE,"Go, Mandy!!",1,female
422,CHLOE,"Nice run, girl.",1,female
423,CHLOE,I told the boys we're coming.,1,female
424,CHLOE,"Um, Mandy's, like, busy.",1,female
425,CHLOE,Come on.,1,female
426,CHLOE,Creepy boy... You don't have to,1,female
427,CHLOE,explain yourself to him.,1,female
428,CHLOE,Did Jake dump her?,1,female
429,CHLOE,He cheated on Laura. I know he did.,1,female
430,CHLOE,Has he said anything about me?,1,female
431,CHLOE,Would you even tell me if he did?,1,female
432,CHLOE,"Damn it, you're not helping! I'm",1,female
433,CHLOE,trying to fuck your best friend. A,1,female
434,CHLOE,little cooperation please?,1,female
435,CHLOE,I know at least one of them can.,1,female
436,CHLOE,Do you even know what irascible,1,female
437,CHLOE,"means, Marlin?",1,female
438,CHLOE,You have got a mouth on you.,1,female
439,CHLOE,"No! You guys, Jake, knock it off.",1,female
440,CHLOE,My dad will kill me if I scratch up,1,female
441,CHLOE,the car. I'm stopping.,1,female
442,CHLOE,Fuck that.,1,female
443,CHLOE,Come in.,1,female
444,CHLOE,Hey! Jake!,1,female
445,CHLOE,I bet you are!,1,female
446,CHLOE,Mmm... una cerveza!,1,female
447,CHLOE,"Finally some peace... Beer, ladies?",1,female
448,CHLOE,What are you two doing?,1,female
449,CHLOE,"That's, like, Triple X.",1,female
450,CHLOE,What?! Bullshit!,1,female
451,CHLOE,That's right.,1,female
452,CHLOE,"Sorry! Sorry, Jake.",1,female
453,CHLOE,No! Definitely not a big deal!,1,female
454,CHLOE,What are you so concerned about?,1,female
455,CHLOE,"Blow me, Chubs.",1,female
456,CHLOE,What the fuck?! Whore!,1,female
457,CHLOE,What's she care?,1,female
458,CHLOE,Is Jake fucking Marlin?,1,female
459,CHLOE,Did he and Laura break up because,1,female
460,CHLOE,of Marlin?,1,female
461,CHLOE,"You can't help shit, carrot sprout.",1,female
462,CHLOE,You're his fucking lackey! You'll,1,female
463,CHLOE,"do anything for him, but you know",1,female
464,CHLOE,what? He doesn't give a fuck about,1,female
465,CHLOE,you. And neither do I!,1,female
466,CHLOE,Assholes.,1,female
467,CHLOE,Maybe it was a fire cracker.,1,female
468,CHLOE,Check.,1,female
469,CHLOE,"Oh, my god! What's that?",1,female
470,CHLOE,You're bleeding!,1,female
471,CHLOE,Your face.,1,female
472,CHLOE,Don't be fucking stupid.,1,female
473,CHLOE,"If you're fucking with us, you have",1,female
474,CHLOE,"to stop, like right now.",1,female
475,CHLOE,I want to go home now.,1,female
476,CHLOE,He wasn't there.,1,female
477,CHLOE,Who are you?! Leave us alone!,1,female
478,CHLOE,Let's just get out of here.,1,female
479,CHLOE,Fuck Jake and fuck Marlin. I hope,1,female
480,CHLOE,they crash and die.,1,female
481,CHLOE,Cut?,1,female
482,CHLOE,Yeah.,1,female
483,CHLOE,"Come on, Mandy. I'll go with you.",1,female
484,CHLOE,"Hey, Red. I'm sorry about before.",1,female
485,CHLOE,Heat of the moment. I can be a,1,female
486,CHLOE,bitch. But deep down I'm just a,1,female
487,CHLOE,sensitive and scared little girl.,1,female
488,CHLOE,"Roll us up a joint, will you?",1,female
489,CHLOE,Let them do whatever it is that,1,female
490,CHLOE,they do. Fuck them. I'm over it.,1,female
491,CHLOE,"Oh, that's cool. Just a mine shaft",1,female
492,CHLOE,"full of trapped, dead miners! Cute.",1,female
493,CHLOE,That's so sad.,1,female
494,CHLOE,"Hey, let's change the subject,",1,female
495,CHLOE,"right? I mean, we just finished",1,female
496,CHLOE,junior year! We should be,1,female
497,CHLOE,celebrating.,1,female
498,CHLOE,Dead miners usually knock?,1,female
499,CHLOE,The phone line is dead.,1,female
500,CHLOE,I feel a lot better with you here.,1,female
501,CHLOE,I noticed that...,1,female
502,CHLOE,I'm scared to go to the bathroom...,1,female
503,CHLOE,I'm so embarrassed.,1,female
504,CHLOE,Where's the fucking light?,1,female
505,CHLOE,Do you mind waiting for me? I can't,1,female
506,CHLOE,stand the thought of you downstairs,1,female
507,CHLOE,with Garth while I'm up here.,1,female
508,CHLOE,Oh!,1,female
509,CHLOE,Didn't you hear it?,1,female
510,CHLOE,What the hell?,1,female
511,CHLOE,That's clever.,1,female
512,CHLOE,That'll spook 'em.,1,female
513,CHLOE,I don't care if we never see that,1,female
514,CHLOE,jerk again.,1,female
515,CHLOE,What the fuck are you doing?,1,female
516,CHLOE,You're starting to stress my buzz.,1,female
517,CHLOE,Where's Tyrone?,1,female
518,CHLOE,"Come on, girl. He'll be back. Come",1,female
519,CHLOE,keep me from jumping the cowboy.,1,female
520,CHLOE,Ty's got my keys.,1,female
521,CHLOE,"Oh, God. I'm scared.",1,female
522,CHLOE,No...,1,female
523,CHLOE,Why can't we just leave?,1,female
524,CHLOE,Go on. You're faster.,1,female
525,CHLOE,I can't anymore. I can't breathe.,1,female
526,CHLOE,But they're waiting!,1,female
527,CHLOE,No!,1,female
528,CHLOE,"Come on, get up!",1,female
529,CHLOE,"Red, get up!",1,female
530,CHLOE,No!,1,female
531,CHLOE,Mandy!,1,female
532,CHLOE,Nnnhh-!!,1,female
533,CHLOE,Run! Run!,1,female
534,MARLIN,'Sup. Girls ready to hit the ghost,1,male
535,MARLIN,"ranch with some strapping, brave",1,male
536,MARLIN,cowboys?,1,male
537,MARLIN,Unless you're Red Gravlin.,1,male
538,MARLIN,Check it!,1,male
539,MARLIN,"Tasty, yeah?",1,male
540,MARLIN,Fuck you.,1,male
541,MARLIN,What's with these marks?,1,male
542,MARLIN,"Right... You've got, like, forty",1,male
543,MARLIN,states accounted for here.,1,male
544,MARLIN,"So who gets it this weekend, Romeo?",1,male
545,MARLIN,"Yeah, right...",1,male
546,MARLIN,Three wild boys. Think they can,1,male
547,MARLIN,handle us?,1,male
548,MARLIN,But can Tyrone handle the irascible,1,male
549,MARLIN,Mandy Lane?,1,male
550,MARLIN,"Whatever, smarty-cunts. Question",1,male
551,MARLIN,"remains, you gonna let Tyrone in",1,male
552,MARLIN,those iron panties or what?,1,male
553,MARLIN,Gets me in every kind of trouble...,1,male
554,MARLIN,Don't worry. I'm not planning on,1,male
555,MARLIN,sleeping in here.,1,male
556,MARLIN,Please! I'll find a room with a boy,1,male
557,MARLIN,"in it, thank you. Maybe go visit",1,male
558,MARLIN,Garth: the cowboy babe.,1,male
559,MARLIN,Like you didn't notice. You're such,1,male
560,MARLIN,a good girl.,1,male
561,MARLIN,Useless piece of shit.,1,male
562,MARLIN,Now I'm thinking about a bacon,1,male
563,MARLIN,"cheese burger with barbecue sauce,",1,male
564,MARLIN,"ranch dressing, and onion rings.",1,male
565,MARLIN,Did nobody bring beer?,1,male
566,MARLIN,Jerk!,1,male
567,MARLIN,"We'll be right here, boys. Y'all go",1,male
568,MARLIN,bring us a big one.,1,male
569,MARLIN,"Hell, yes.",1,male
570,MARLIN,No. What?,1,male
571,MARLIN,I feel like we're being watched.,1,male
572,MARLIN,He's creeping me out!,1,male
573,MARLIN,Fine! Dare.,1,male
574,MARLIN,You're such a sick little fuck. We,1,male
575,MARLIN,"agreed to an R-rating, remember?",1,male
576,MARLIN,He loses his turn. You lose your,1,male
577,MARLIN,"turn, stupid.",1,male
578,MARLIN,Fine. But I'm taking Truth if,1,male
579,MARLIN,you're asking again.,1,male
580,MARLIN,Okay then.,1,male
581,MARLIN,No.,1,male
582,MARLIN,Mandy. Truth or Dare.,1,male
583,MARLIN,Okay. Go outside and invite Garth,1,male
584,MARLIN,to join us.,1,male
585,MARLIN,Long enough... Was it good?,1,male
586,MARLIN,"Don't take it out on me, Twig.",1,male
587,MARLIN,Jake!,1,male
588,MARLIN,"Whatever, bitch. You didn't have to",1,male
589,MARLIN,laugh.,1,male
590,MARLIN,"Come on, Jake. She was kidding.",1,male
591,MARLIN,Jake?,1,male
592,MARLIN,Jesus!,1,male
593,MARLIN,There you are. You okay?,1,male
594,MARLIN,Poor babe. Let's see if I can help.,1,male
595,MARLIN,Better?,1,male
596,MARLIN,Who's there?,1,male
597,MARLIN,What!? Hey!,1,male
598,JAKE,"God-damn, look at her go.",1,male
599,JAKE,Looks like we've got ourselves a,1,male
600,JAKE,weekend.,1,male
601,JAKE,"Which is also to say you, Mr.",1,male
602,JAKE,"Tyrone, have 72 hours to tame the",1,male
603,JAKE,wild Mandy Lane.,1,male
604,JAKE,"Of course. It's all you, dude.",1,male
605,JAKE,"Nice hit, Marlin.",1,male
606,JAKE,Forty-two.,1,male
607,JAKE,And Mandy!,1,male
608,JAKE,At the same time!,1,male
609,JAKE,You fucks late for the Klan meeting,1,male
610,JAKE,or something?,1,male
611,JAKE,This is Little Elvis. Want to hear,1,male
612,JAKE,him sing?,1,male
613,JAKE,"Yeah, I will.",1,male
614,JAKE,You give it a whack.,1,male
615,JAKE,Fucking pussy. There are no ghosts,1,male
616,JAKE,on your ranch.,1,male
617,JAKE,Nice!,1,male
618,JAKE,There's room. Sit on laps.,1,male
619,JAKE,I'll drop them at the house and,1,male
620,JAKE,come back. Meet you up the road.,1,male
621,JAKE,Doh!,1,male
622,JAKE,"Nice shot, Garth.",1,male
623,JAKE,Few men have.,1,male
624,JAKE,Some snipe would be good.,1,male
625,JAKE,Now you're talking!,1,male
626,JAKE,Quail's a lot of work for a little,1,male
627,JAKE,meat.,1,male
628,JAKE,Okay. We're good.,1,male
629,JAKE,You're being a pussy.,1,male
630,JAKE,Fuck Tyrone!,1,male
631,JAKE,Dude. You're being such a puss.,1,male
632,JAKE,"It's easy. Just get her upstairs,",1,male
633,JAKE,and drop a line.,1,male
634,JAKE,"Stumble a bit: 'Mandy, I thought...",1,male
635,JAKE,You should know... I've had a crush,1,male
636,JAKE,on you since fourth grade.',1,male
637,JAKE,I'm telling you not to be a pussy.,1,male
638,JAKE,You want me to go in and Snake her?,1,male
639,JAKE,You got twenty-four hours before I,1,male
640,JAKE,make my move. Now let's go. Stop,1,male
641,JAKE,acting like such a damn lemon.,1,male
642,JAKE,We got bored. Went on without you.,1,male
643,JAKE,Nothing she hasn't seen already.,1,male
644,JAKE,What?,1,male
