character,text,gender
ANDY," Okay. But you should know that sudden serious brain injury causes the victim to bite down. Hard. In fact, I understand the bite- reflex is so strong the victim's jaws have to be pried open with a crowbar.",male
ANDY, Good evening.,male
ANDY," Watch ye therefore, for ye know not when the master of the house cometh.",male
ANDY," John. Chapter 8, verse 12.",male
ANDY, It's called a rock blanket. It's for shaping and polishing rocks. Little hobby of mine.,male
ANDY," It's very pretty, sir.",male
ANDY," No, sir. Not especially.",male
ANDY," Hey, Jake. Where's Brooks?",male
ANDY, I've been reassigned to you.,male
ANDY, Brooks? How long have you been librarian?,male
ANDY," In all that time, have you ever had an assistant?",male
ANDY, So why now? Why me?,male
ANDY, I see. Well. Why don't we have a seat and talk it over?,male
ANDY, What did you have in mind? A weekly draw on your pay?,male
ANDY, He was right. You don't want your money in a bank.,male
ANDY," What's that gonna earn you? Two and a half, three percent a year? We can do a lot better than that. So tell me, Mr. Dekins. Where do you want to send your kids? Harvard? Yale?",male
ANDY," I wouldn't say ""friends."" I'm a convicted murderer who provides sound financial planning. That's a wonderful pet to have.",male
ANDY, Maybe it can do more than that.,male
ANDY, Ask the warden for funds.,male
ANDY, I see. Perhaps I could write to the State Senate and request funds directly from them.,male
ANDY," Still, I'd like to try, with your permission. I'll send a letter a week. They can't ignore me forever.",male
ANDY," Moresby Prison issued you that gun, but you actually had to pay for it?",male
ANDY," See, that's all deductible. You get to write that off.",male
ANDY," Say Red, could you hand me a stack of those 1040s?",male
ANDY," Brooks, you're not going to hurt Heywood, we all know that. Even Heywood knows it, right Heywood?",male
ANDY," Why? Ask anyone, they'll tell you. Brooks Hatlen is a reasonable man.",male
ANDY," You're not fooling anybody, so just put the damn knife down and stop scaring the shit out of people.",male
ANDY, Take it easy. You'll be all right.,male
ANDY," I just don't understand what happened in there, that's all.",male
ANDY, P.S. Tell Heywood I'm sorry I put a knife to his throat. No hard feelings.,male
ANDY, Red!,male
ANDY," That's real pretty, Red. Nice work.",male
ANDY, What is all this?,male
ANDY," Dear Mr. Dufresne. In response to your repeated inquiries, the State Senate has allocated the enclosed funds for your library project... "" This is two hundred dollars.",male
ANDY," Only took six years. From now on, I send two letters a week instead of one.",male
ANDY, They broke the door down before I could take requests.,male
ANDY, Easiest time I ever did.,male
ANDY, I had Mr. Mozart to keep me company. Hardly felt the time at all.,male
ANDY," The music was here...and here. That's the one thing they can't confiscate, not ever. That's the beauty of it. Haven't you ever felt that way about music, Red?",male
ANDY, Here's where it makes most sense. We need it so we don't forget.,male
ANDY," That there are things in this world not carved out of gray stone. That there's a small place inside of us they can never lock away, and that place is called hope.",male
ANDY, Like Brooks did?,male
ANDY, You wonder where it went. I wonder where ten years went.,male
ANDY, You gonna play something?,male
ANDY, ...Stevenson. Next?,male
ANDY," Trade skills and hobbies, those go under educational. Stack right behind you.",male
ANDY, Dumas. You boys'll like that one. It's about a prison break.,male
ANDY," Two deposits, Casco Bank and New England First. Night drop, like always.",male
ANDY, Very nice.,male
ANDY, What you hear isn't half of it. He's got scams you haven't dreamed of. Kickbacks on his kickbacks. There's a river of dirty money flowing through this place.,male
ANDY," That's where I come in. I channel it, funnel it, filter it...stocks, securities, tax free municipals... I send that money out into the big world. And when it comes back...",male
ANDY," Cleaner. By the time Norton retires, I will have made him a millionaire.",male
ANDY, I thought you had more faith in me than that.,male
ANDY," Sure it will. But not to me, and certainly not to the warden.",male
ANDY, Peter Stevens.,male
ANDY," The silent, silent partner. He's the guilty one, your Honor. The man with the bank accounts.",male
ANDY, A phantom. An apparition. Second cousin to Harvey the Rabbit. I conjured him out of thin air. He doesn't exist...except on paper.,male
ANDY," Sure you can, if you know how the system works, and where the cracks are. It's amazing what you can accomplish by mail. Mr. Stevens has a birth certificate, social security card, driver's license. They ever track those accounts, they'll wind up chasing a figment of my imagination.",male
ANDY," It's funny. On the outside, I was an honest man. Straight as an arrow. I had to come to prison to be a crook.",male
ANDY," I don't run the scams, Red, I just process the profits. That's a fine line, maybe. But I've also built that library, and used it to help a dozen guys get their high school diplomas. Why do you think the warden lets me do all that?",male
ANDY, I work cheap. That's the trade-off.,male
ANDY," Perhaps it's time you considered a new profession. What I mean is, you don't seem to be a very good thief. Maybe you should try something else.",male
ANDY, Everyone's innocent in here. Don't you know that?,male
ANDY," I don't waste time on losers, Tommy.",male
ANDY," That's a good start. If we do this, we do it all the way. One hundred percent. Nothing half-assed.",male
ANDY, Well. You've come to the right place then.,male
ANDY," ...and the lamplight o'er him streaming throws his shadow on the floor...and my soul from out that shadow that lies floating on the floor, shall be lifted nevermore! """,male
ANDY, That's right.,male
ANDY, Well?,male
ANDY, May not be as bad as you think.,male
ANDY, We'll see how the score comes out.,male
ANDY, Sir?,male
ANDY, I think he's telling the truth.,male
ANDY," It wouldn't matter. With Tommy's testimony, I can get a new trial.",male
ANDY, They'd have his last known address. Names of relatives... Well it's a chance. isn't it? How can you be so obtuse?,male
ANDY, Obtuse! Is it deliberate? The country club will have his old time cards! W-2s with his name on them!,male
ANDY," Look, if it's the squeeze, don't worry. I'd never say what goes on in here. I'd be just as indictable as you for laundering the money!",male
ANDY," I was just trying to rest your mind at ease, that's all.",male
ANDY," What's the matter with you? It's my chance to get out, don't you see that? It's my life! Don't you understand it's my life?",male
ANDY, I'm done. It stops right now. Get H&R Block to declare your income.,male
ANDY," My wife used to say I'm a hard man to know. Like a closed book. Complained about it all the time. She was beautiful. I loved her. But I guess I couldn't show it enough. I killed her, Red.",male
ANDY," No. I didn't. Someone else did, and I wound up here. Bad luck, I guess.",male
ANDY," It floats around. Has to land on somebody. Say a storm comes through. Some folks sit in their living rooms and enjoy the rain. The house next door gets torn out of the ground and smashed flat. It was my turn, that's all. I was in the path of the tornado. I just had no idea the storm would go on as long as it has. Think you'll ever get out of here?",male
ANDY, Tell you where I'd go. Zihuatanejo.,male
ANDY," Mexico. Little place right on the Pacific. You know what the Mexicans say about the Pacific? They say it has no memory. That's where I'd like to finish out my life, Red. A warm place with no memory. Open a little hotel right on the beach. Buy some worthless old boat and fix it up like new. Take my guests out charter fishing. You know, a place like that, I'd need a man who can get things.",male
ANDY, You underestimate yourself.,male
ANDY," Not me. I didn't shoot my wife and I didn't shoot her lover, and whatever mistakes I made I've paid for and then some. That hotel and that boat...I don't think it's too much to want.",male
ANDY," You're right. It's down there, and I'm in here. I guess it comes down to a simple choice, really. Get busy living or get busy dying.",male
ANDY," Red, if you ever get out of here, do me a favor. There's this big hayfield up near Buxton. You know where Buxton is?",male
ANDY, One in particular. Got a long rock wall with a big oak at the north end. Like something out of a Robert Frost poem. It's where I asked my,male
ANDY, You'll just have to pry up that rock and see.,male
ANDY," Just about done, sir.",male
ANDY," Just about done, sir.",male
ANDY, My name is Peter Stevens. I've come to close out some accounts.,male
ANDY, Thank you. I'm sure I will.,male
ANDY, Please. Would you add this to your outgoing mail?,male
ANDY, You look like a man who knows how to get things.,male
D.A., What was your response?,male
D.A.," (refers to his notes) I'll see you in Hell before I see you in Reno. Those were the words you used, Mr. Dufresne, according to the testimony of your neighbors.",male
D.A., What happened after you and your wife argued?,male
D.A., Glenn Quentin. The golf pro at the Falmouth Hills Country Club.,male
D.A., With what intention?,male
D.A., You had a gun with you?,male
D.A.," When they arrived, you went up to the house and murdered them?",male
D.A.," Quickie divorce indeed. A .38 caliber divorce, wrapped in a handtowel to muffle the shots, isn't that what you mean? And then you shot her lover!",male
D.A.," Yes, you have. Where I get hazy, though, is the part where the cleaning woman shows up the next morning and finds your wife and her lover in bed, riddled with .38 caliber bullets. Does that strike you as a fantastic coincidence, Mr. Dufresne, or is it just me?",male
D.A.," I'm sorry, Mr. Dufresne, I don't think the jury heard that.",male
D.A., Does what?,male
D.A.," On that, sir, we are in accord...",male
D.A.," You recall Lt. Mincher's testimony? He and his men dragged that river for three days and nary a gun was found. So no comparison can be made between your gun and the bullets taken from the bloodstained corpses of the victims. That's also rather convenient, isn't it, Mr. Dufresne?",male
D.A.," Ladies and gentlemen, you've heard all the evidence, you know all the facts. We have the accused at the scene of the crime. We have foot prints. Tire tracks. Bullets scattered on the ground which bear his fingerprints. A broken bourbon bottle, likewise with fingerprints. Most of all, we have a beautiful young woman and her lover lying dead in each other's arms. They had sinned. But was their crime so great as to merit a death sentence?",male
D.A., Byron Hadley?,male
D.A., The man you had recently discovered was her lover. (Andy nods) Did you follow her?,male
D.A., You claim you threw your gun into the Royal River before the murders took place. That's rather convenient.,male
D.A.," I suspect Mr. Dufresne's answer to that would be yes. I further suspect he carried out that sentence on the night of September this year of our Lord, 1946, by pumping four bullets into his wife and another four into Glenn Quentin. And while you think about that, think about this...",male
D.A.," A revolver holds six bullets, not eight. I submit to you this was not a hot-blooded crime of passion! That could at least be understood, if not condoned. No, this was revenge of a much more brutal and cold-blooded nature. Consider!",male
D.A.," Four bullets per victim! Not six shots fired, but eight! That means he fired the gun empty...and then stopped to reload so he could shoot each of them again! An extra bullet per lover...right in the head. (a few JURORS shiver) I'm done talking. You people are all decent, God-fearing Christian folk. You know what to do.",male
D.A.," You have the right to remain silent. If you give up that right, anything you say will be used against you in court...",male
RED," Yes, sir. Absolutely. I've learned my lesson. I can honestly say I'm a changed man. I'm no longer a danger to society. That's the God's honest truth. No doubt about it.",male
RED," There they are, boys. The Human Charm Bracelet.",male
RED," Bear Catholic? Pope shit in the woods? Smokes or coin, bettor's choice.",male
RED, High roller. Who's your horse?,male
RED, That's five cigarettes on Fat-Ass. Any takers?,male
RED, Little fella on the end. Definitely. I stake half a pack. Any takers?,male
RED," C'mon, boys, who's gonna prove me wrong? Floyd, Skeet, Joe, Heywood. Four brave souls, ten smokes apiece. That's it, gentlemen, this window's closed.",male
RED," Give him some'a your cigarettes instead, cheap bastard.",male
RED, The wife-killin' banker.,male
RED, I keep my ear to the ground. Why'd you do it?,male
RED," Hell, you'll fit right in, then. Everyone's innocent in here, don't you know that? Heywood! What are you in for, boy?",male
RED, People say you're a cold fish. They say you think your shit smells sweeter than ordinary. That true?,male
RED, Ain't made up my mind yet.,male
RED, I'm known to locate certain things from time to time. They seem to fall into my hands. Maybe it's 'cause I'm Irish.,male
RED, What is it and why?,male
RED," If you wanted a toothbrush, I wouldn't ask questions. I'd just quote a price. A toothbrush, see, is a non-lethal sort of object.",male
RED, Rocks.,male
RED, So?,male
RED," Yeah, that or maybe plant your toy in somebody's skull?",male
RED, No? Just wait.,male
RED," Neither are they. You have to be human first. They don't qualify. Bull queers take by force, that's all they want or understand. I'd grow eyes in the back of my head if I were you.",male
RED, That comes free. But you understand my concern.,male
RED, Then I guess you wanna escape. Tunnel under the wall maybe? I miss the joke. What's so funny?,male
RED, What's this item usually go for?,male
RED," My standard mark-up's twenty percent, but we're talkin' about a special object. Risk goes up, price goes up. Call it ten bucks even.",male
RED, I'll see what I can do. But it's a waste of money.,male
RED," Folks who run this place love surprise inspections. They turn a blind eye to some things, but not a gadget like that. They'll find it, and you'll lose it. Mention my name, we'll never do business again. Not for a pair of shoelaces or a stick of gum.",male
RED, Red. The name's Red.,male
RED, Dufresne.,male
RED, Crying shame. Some folks got it awful bad.,male
RED, God damn it...,male
RED, King me.,male
RED, ...and totally fuckin' inexplicable. Hate that game.,male
RED, You come to the right place. I'm the man who can get things.,male
RED, That'd take you years.,male
RED, How's that rock-hammer workin' out anyway? Scratch your name on your wall yet?,male
RED," Andy? I guess we're gettin' to be friends, ain't we?",male
RED, I ask a question? Why'd you do it?,male
RED, Murder. Same as you.,male
RED, The only guilty man in Shawshank.,male
RED, Here's the good part. Bugs come out of the walls to get his ass.,male
RED, Sure. What do you want?,male
RED, No problem. Take a few weeks.,male
RED," Don't have her stuffed down my pants this very moment, sorry to say. Relax. What are you so nervous about? She's just a woman.",male
RED, Sure. What do you want?,male
RED, No problem. Take a few weeks.,male
RED," Don't have her stuffed down my pants this very moment, sorry to say. Relax. What are you so nervous about? She's just a woman.",male
RED, I'm thinkin' Andy could use a nice welcome back when he gets out of the infirmary.,male
RED, Man likes to play chess. Let's get him some rocks.,male
RED, Horse apple.,male
RED," No, horse shit. Petrified.",male
RED," Makin' yourself some friends, Andy.",male
RED," Got you out of the laundry, didn't it?",male
RED, What the hell's going on?,male
RED," No. We'll handle this. Ain't that right, Brooks? Just settle down and we'll talk about it, okay?",male
RED, Why? What's Heywood done to you?,male
RED," Yeah, that's right. That's what everybody says.",male
RED, You've had worse from shaving. What'd you do to set him off?,male
RED," Ain't that bad, old hoss. Won't be long till you're squiring pretty young girls on your arm and telling 'em lies.",male
RED," Heywood, enough. Ain't nothing wrong with Brooksie. He's just institutionalized, that's all.",male
RED," Man's been here fifty years. This place is all he knows. In here, he's an important man, an educated man. A librarian. Out there, he's nothing but a used-up old con with arthritis in both hands. Couldn't even get a library card if he applied. You see what I'm saying?",male
RED," Believe what you want. These walls are funny. First you hate 'em, then you get used to 'em. After long enough, you get so you depend on 'em. That's ""institutionalized.""",male
RED," Goddamn right. They send you here for life, and that's just what they take. Part that counts, anyway.",male
RED," He should'a died in here, goddamn it.",male
RED, Is that Jake?,male
RED, Lord. Brooks was a sinner. Jake was just a crow. Neither was much to look at. Both got institutionalized. See what you can do for 'em. Amen.,male
RED," Oh, they let you tote that record player down there, huh? I could'a swore they confiscated that stuff.",male
RED, Played a mean harmonica as a younger man. Lost my taste for it. Didn't make much sense on the inside.,male
RED, Forget?,male
RED, Hope is a dangerous thing. Drive a man insane. It's got no place here. Better get used to the idea.,male
RED," Yes sir, without a doubt. I can say I'm a changed man. No danger to society, that's the God's honest truth. Absolutely rehabilitated.",male
RED," Same old, same old. Thirty years. Jesus. When you say it like that...",male
RED," It's very pretty, Andy. Thank you.",male
RED, Not today.,male
RED," I got here an auto repair manual, and a book on soap carving.",male
RED, Maybe that should go under educational too.,male
RED, Nobody asked you.,male
RED," Got his fingers in a lot of pies, from what I hear.",male
RED, Money like that can be a problem. Sooner or later you gotta explain where it came from.,male
RED, It's clean as a virgin's whistle?,male
RED," Jesus. They ever catch on, he's gonna wind up wearing a number himself.",male
RED," I'm sure you're good, but all that paper leaves a trail. Anybody gets too curious -- FBI, IRS, whatever -- that trail's gonna lead to somebody.",male
RED, Who then?,male
RED, Who?,male
RED," Yeah, okay, but who the hell is he?",male
RED, You can't just make a person up.,male
RED, Jesus. Did I say you were good? You're Rembrandt.,male
RED, Does it ever bother you?,male
RED, To keep you happy and doing the laundry. Money instead of sheets.,male
RED," Ass in gear, son! You're putting us behind!",male
RED," That's crap, son. He's proud of you. Proud as a hen. We been friends a long time. I know him as good as anybody.",male
RED, Smart as they come. Used to be a banker on the outside.,male
RED, Murder.,male
RED," You wouldn't think, lookin' at him. Caught his wife in bed with some golf pro. Greased 'em both. C'mon, boy, back to work...",male
RED, Andy?,male
RED," Like hell. You didn't pull the trigger, and you didn't convict him.",male
RED, Since '47. Going on nineteen years.,male
RED, Board of Education.,male
RED, Looks that way. You gonna open it or stick your thumb up your butt?,male
RED," Well, shit.",male
RED," That don't make you a murderer. Bad husband, maybe.",male
RED, Bad luck? Jesus.,male
RED, Sure. When I got a long white beard and about three marbles left rolling around upstairs.,male
RED, Zihuatanejo?,male
RED," Jesus, Andy. I couldn't hack it on the outside. Been in here too long. I'm an institutional man now. Like old Brooks Hatlen was.",male
RED," Bullshit. In here I'm the guy who can get it for you. Out there, all you need are Yellow Pages. I wouldn't know where to begin. Pacific Ocean? Hell. Like to scare me to death, somethin' that big.",male
RED," Goddamn it, Andy, stop! Don't do that to yourself! Talking shitty pipedreams! Mexico's down there, and you're in here, and that's the way it is!",male
RED, Andy?,male
RED, Lots of hayfields there.,male
RED, What? What's buried there?,male
RED," I tell you, the man was talkin' crazy. I'm worried, I truly am.",male
RED, Every man's got a breaking point.,male
RED, Yeah. Sure. That's right.,male
RED, Well what?,male
RED," No sir, he didn't!",male
RED," It's shit, it's shit, oh my God it's shit...",male
RED," I heard you. Rehabilitated. Let's see now. You know, come to think of it, I have no idea what that means.",male
RED," I know what you think it means. Me, I think it's a made-up word, a poli- tician's word. A word so young fellas like you can wear a suit and tie and have a job. What do you really want to know? Am I sorry for what I did?",male
RED," Not a day goes by I don't feel regret, and not because I'm in here or because you think I should.",male
RED, Sir? Restroom break sir?,male
RED, Yes sir. That I am.,male
RED, Things got different out here.,male
RED, Guess the world moved on.,male
RED," McNary, Texas?",male
RED, I'm known to locate certain things from time to time.,male
RED," There's a con like me in every prison in America, I guess. I'm the guy who can get it for you. Cigarettes, a bag of reefer if you're partial, a bottle of brandy to celebrate your kid's high school graduation. Damn near anything, within reason.",male
RED," Yes sir, I'm a regular Sears & Roebuck.",male
RED," So when Andy Dufresne came to me in and asked me to smuggle Rita Hayworth into the prison for him, I told him no problem. And it wasn't.",male
RED, Andy came to Shawshank Prison in early 1947 for murdering his wife and the fella she was bangin'.,male
RED," On the outside, he'd been vice- president of a large Portland bank. Good work for a man as young as he was, when you consider how conservative banks were back then.",male
RED," I must admit I didn't think much of Andy first time I laid eyes on him. He might'a been important on the outside, but in here he was just a little turd in prison grays. Looked like a stiff breeze could blow him over. That was my first impression of the man.",male
RED," The first night's the toughest, no doubt about it. They march you in naked as the day you're born, fresh from a Bible reading, skin burning and half-blind from that delousing shit they throw on you...",male
RED," ...and when they put you in that cell, when those bars slam home, that's when you know it's for real. Old life blown away in the blink of an eye...a long cold season in hell stretching out ahead...nothing left but all the time in the world to think about it.",male
RED," Most new fish come close to madness the first night. Somebody always breaks down crying. Happens every time. The only question is, who's it gonna be?",male
RED," It's as good a thing to bet on as any, I guess. I had my money on Andy Dufresne...",male
RED, I remember my first night. Seems a long time ago now.,male
RED, The boys always go fishin' with first-timers...and they don't quit till they reel someone in.,male
RED," His first night in the joint, Andy Dufresne cost me two packs of cigarettes. He never made a sound...",male
RED," I could see why some of the boys took him for snobby. He had a quiet way about him, a walk and a talk that just wasn't normal around here. He strolled. like a man in a park without a care or worry. Like he had on an invisible coat that would shield him from this place. Yes, I think it would be fair to say I liked Andy from the start.",male
RED, He was a man who adapted fast.,male
RED," Years later, I found out he'd brought in quite a bit more than just ten dollars...",male
RED," When they check you into this hotel, one of the bellhops bends you over and looks up your works, just to make sure you're not carrying anything. But a truly determined man can get an object quite a ways up there.",male
RED, That's how Andy joined our happy little Shawshank family with more than five hundred dollars on his person. Determination.,male
RED, Andy was right. I finally got the joke. It would take a man about six hundred years to tunnel under the wall with one of these.,male
RED," I wish I could tell you that Andy fought the good fight, and the Sisters let him be. I wish I could tell you that, but prison is no fairy-tale world.",male
RED, He never said who did it...but we all knew.,male
RED," Things went on like that for a while. Prison life consists of routine, and then more routine.",male
RED," Every so often, Andy would show up with fresh bruises.",male
RED, The Sisters kept at him. Sometimes he was able to fight them off... sometimes not.,male
RED," He always fought, that's what I remember. He fought because he knew if he didn't fight, it would make it that much easier not to fight the next time.",male
RED, Half the time it landed him in the infirmary...,male
RED," ...the other half, it landed him in solitary. Warden Norton's ""grain & drain"" vacation. Bread, water, and all the privacy you could want.",male
RED," And that's how it went for Andy. That was his routine. I do believe those first two years were the worst for him. And I also believe if things had gone on that way, this place would have got the best of him. But then, in the spring of 1949, the powers-that-be decided that...",male
RED," It was outdoor detail, and May is one damn fine month to be workin' outdoors.",male
RED, More than a hundred men volunteered for the job.,male
RED, Wouldn't you know it? Me and some fellas I know were among the names called.,male
RED," Only cost us a pack of smokes per man. I made my usual twenty percent, of course.",male
RED," And that's how it came to pass, that on the second-to-last day of the job, the convict crew that tarred the plate factory roof in the spring of '49...",male
RED," ...wound up sitting in a row at ten o'clock in the morning, drinking icy cold Black Label beer courtesy of the hardest screw that ever walked a turn at Shawshank State Prison.",male
RED, The colossal prick even managed to sound magnanimous.,male
RED," We sat and drank with the sun on our shoulders, and felt like free men. We could'a been tarring the",male
RED," As for Andy, he spent that break hunkered in the shade, a strange little smile on his face, watching us drink his beer.",male
RED," You could argue he'd done it to curry favor with the guards. Or maybe make a few friends among us cons. Me, I think he did it just to feel normal again...if only for a short while.",male
RED," Bogs didn't put anything in Andy's mouth, and neither did his friends. What they did do is beat him within an inch of his life...",male
RED, Andy spent a month in traction.,male
RED, Bogs spent a week in the hole.,male
RED, Two things never happened again after that. The Sisters never laid a finger on Andy again...,male
RED," ...and Bogs never walked again. They transferred him to a minimum security hospital upstate. To my knowledge, he lived out the rest of his days drinking his food through a straw.",male
RED," Despite a few hitches, the boys came through in fine style...",male
RED," ...and by the week Andy was due back, we had enough rocks saved up to keep him busy till Rapture.",male
RED," Also got a big shipment in that week. Cigarettes, chewing gum, shoelaces, playing cards with naked ladies on 'em, you name it... ...and, of course, the most important item.",male
RED," Tossin' cells was just an excuse. Truth is, Norton wanted to size Andy up.",male
RED," So Andy started writing a letter a week, just like he said.",male
RED," And just like Norton said, Andy got no answers. But still he kept on.",male
RED," The following April, Andy did tax returns for half the guards at Shawshank.",male
RED," Year after that, he did them all... including the warden's.",male
RED," Year after that, they rescheduled the start of the intramural season to coincide with tax season...",male
RED, The guards on the opposing teams all remembered to bring their W- 2's.,male
RED," Yes sir, Andy was a regular H&R Block. In fact, he got so busy at tax time, he was allowed a staff.",male
RED," Got me out of the wood shop a month out of the year, and that was fine by me.",male
RED, And still he kept sending those letters...,male
RED," It never would have occurred to us, if not for Andy. It was his idea. We all agreed it was the right thing to do...",male
RED," I have no idea to this day what them two Italian ladies were singin' about. Truth is, I don't want to know. Some things are best left unsaid.",male
RED," I tell you, those voices soared. Higher and farther than anybody in a gray place dares to dream. It was like some beautiful bird flapped into our drab little cage and made these walls dissolve away...and for the briefest of moments -- every last man at Shawshank felt free.",male
RED, It pissed the warden off something terrible.,male
RED, Andy got two weeks in the hole for that little stunt.,male
RED, Andy was as good as his word. He kept writing to the State Senate. Two letters a week instead of one.,male
RED," In 1959, the folks up Augusta way finally clued in to the fact they couldn't buy him off with just a dollar check. Appropriations Committee voted an annual payment of dollars, just to shut him up.",male
RED, Those checks came once a year like clockwork.,male
RED," You'd be amazed how far Andy could stretch it. He made deals with book clubs, charity groups...he bought remaindered books by the pound...",male
RED," By the year Kennedy was shot, Andy had transformed a broom closet smelling of turpentine into the best prison library in New England.",male
RED," That was also the year Warden Norton instituted his famous ""Inside-Out"" program. You may remember reading about it. It made all the papers and got his picture in LIFE magazine.",male
RED, None of the inmates were invited to express their views...,male
RED," 'Course, Norton failed to mention to the press that ""bare minimum of expense"" is a fairly loose term. There are a hundred different ways to skim off the top. Men, materials, you name it. And, oh my Lord, how the money rolled in...",male
RED," And behind every shady deal, behind every dollar earned...",male
RED," ...there was Andy, keeping the books.",male
RED, Tommy Williams came to Shawshank in on a two year stretch for B&E. Cops caught him sneakin' TV sets out the back door of a JC Penney.,male
RED," Young punk, Mr. Rock n' Roll, cocky as hell...",male
RED, We liked him immediately.,male
RED," As it turns out, Tommy had himself a young wife and new baby girl...",male
RED, Maybe it was the thought of them on,male
RED," Whatever it was, something lit a fire under that boy's ass.",male
RED, So Andy took Tommy under his wing. Started walking him through his ABCs...,male
RED," Tommy took to it pretty well, too. Boy found brains he never knew he had.",male
RED," After a while, you couldn't pry those books out of hands.",male
RED," Before long, Andy started him on his course requirements. He really liked the kid, that was part of it. Gave him a thrill to help a youngster crawl off the shitheap. But that wasn't the only reason...",male
RED, Prison time is slow time. Sometimes it feels like stop-time. So you do what you can to keep going,male
RED, Some fellas collect stamps. Others build matchstick houses. Andy built a library. Now he needed a new project. Tommy was it. It was the same reason he spent years shaping and polishing those rocks. The same reason he hung his fantasy girlies on the wall,male
RED," In prison, a man'll do most anything to keep his mind occupied.",male
RED, By 1966...right about the time Tommy was getting ready to take his exams...it was lovely Racquel.,male
RED," I have had some long nights in stir. Alone in the dark with nothing but your thoughts, time can draw out like a blade...",male
RED, That was the longest night of my life...,male
