character,text,gender
ALAN TURING, — Over one hundred and fifty million million million possible settings.,male
ALAN TURING, Are we all to work together then? I prefer to have my own office.,male
ALAN TURING," I don’t have time to explain myself as I go along, and I’m afraid these men will only slow me down.",male
ALAN TURING, I don’t.,male
ALAN TURING," The problem began, of course, with the carrots.",male
ALAN TURING, Carrots are orange. Peas are green. They mustn’t touch.,male
ALAN TURING, Do you know why people like violence? Because it feels good.,male
ALAN TURING," Humans find violence deeply satisfying. But remove the satisfaction, and the act becomes... Hollow.",male
ALAN TURING, I didn’t learn this on my own though. I had help.,male
ALAN TURING, Christopher helped.,male
ALAN TURING, The game was quite a simple one.,male
ALAN TURING," Every single German message. Every surprise attack. Every bombing run. Every imminent U-boat assault. They were all floating through the air, radio signals that any schoolboy with an AM kit could intercept.",male
ALAN TURING, The trick was that they were encrypted.,male
ALAN TURING, One hundred and fifty nine million million million possible Enigma settings. All we had to do was try each one.,male
ALAN TURING," But if we had 10 men checking one setting a minute, for every day and seven days every week, it would take... Well, you tell me. How many days would it take to check each of the settings?",male
ALAN TURING, ... Would you like a hint? It’s not days. It’s years.,male
ALAN TURING," Oh dear, you still haven’t worked it out, have you? Pity you didn’t pay more attention in school. It’s 20 million years.",male
ALAN TURING," To stop a coming attack, we would have to check worth of settings... In",male
ALAN TURING, Yes.,male
ALAN TURING, Yes.,male
ALAN TURING, Yes.,male
ALAN TURING, What is?,male
ALAN TURING, No you didn’t. You told me you were getting lunch.,male
ALAN TURING, Why would you think that?,male
ALAN TURING, When is lunchtime?,male
ALAN TURING, What is?,male
ALAN TURING, I don’t like sandwiches.,male
ALAN TURING, How?,male
ALAN TURING, You have?,male
ALAN TURING," Oh. Even a broken clock is right twice a day. That’s not progress at all, that’s just blind luck. I’m designing a machine that will allow us to break every message, every day, instantly.",male
ALAN TURING, I’m hungry.,male
ALAN TURING," Peter asked if anyone was hungry. I am. May I have some soup, please?",male
ALAN TURING, This is unacceptable.,male
ALAN TURING," Complaint? Hugh Alexander has denied my requisition. Parts and equipment, to build the machine I’ve designed.",male
ALAN TURING," It’s inspired by an old Polish code machine, only infinitely more advanced.",male
ALAN TURING," Fine. My response is, they are all idiots. Fire them and use the savings to fund my machine. I’ll only need about a hundred thousand pounds.",male
ALAN TURING, It’s highly technical. You wouldn’t understand.,male
ALAN TURING, ... Enigma is a machine. A very well-designed machine. Our problem is that we’re trying to beat it with men. What if only a machine can defeat another machine?,male
ALAN TURING, I do not have time for this —,male
ALAN TURING, Who is your commanding officer?,male
ALAN TURING," Mr. Menzies! You’re headed back to London, yes?",male
ALAN TURING, Will you deliver a letter for me?,male
ALAN TURING, — Really? I can give these men orders now?,male
ALAN TURING, Fantastic. Keith and Charles. You’re both fired.,male
ALAN TURING, You’re mediocre linguists and positively poor codebreakers.,male
ALAN TURING, He just said I could.,male
ALAN TURING, We get more staff.,male
ALAN TURING," All sorts, really. A school teacher. An engineer. A handful of students.",male
ALAN TURING," Well, they say they’re good. Now we should probably find out.",male
ALAN TURING," ... You’ll have six minutes to complete the puzzle, at which point—",male
ALAN TURING," May I continue, please?",male
ALAN TURING, May I please get on with this?,male
ALAN TURING, What is going on here?,male
ALAN TURING," — Miss Clarke. I find tardiness unacceptable under any circumstance. Now take a seat, so we may continue.",male
ALAN TURING, Oh for God’s sake — No.,male
ALAN TURING, Miss Clarke. You now have the distinct honor of having wasted more of my time than any other person in this room. Quiet. Gentlemen. And lady. You have six minutes. Begin.,male
ALAN TURING, No. It takes me eight. But this test isn’t about crosswords about how you approach solving an impossible problem. Do you take the whole thing at once? Do you divide it into smaller,male
ALAN TURING, You’ve finished?,male
ALAN TURING,,male
ALAN TURING, We’re going to break an unbreakable Nazi code and win the war.,male
ALAN TURING, Goodnight.,male
ALAN TURING," Careful! Damn it, will you — It’s not a toy.",male
ALAN TURING, ... Where’s Miss Clarke?,male
ALAN TURING, — Well it’s a very important radio factory you see. It’s not really — I mean along the spectrum of radio factories this one is particularly—,male
ALAN TURING, Hello.,male
ALAN TURING, ... Why aren’t you at Bletchley?,male
ALAN TURING, Gather your things and let’s go.,male
ALAN TURING, And why not?,male
ALAN TURING, You earned a double-first in mathematics.,male
ALAN TURING, You belong at Bletchley.,male
ALAN TURING, What in the world does that even —,male
ALAN TURING," ... We have a group of young women who tend to our clerical tasks. Assistants, translators. They live together in town. Would that be a more suitable environment?",male
ALAN TURING, Yes.,male
ALAN TURING," ... Wonderful ladies, they even organize social events at St Martin’s church, down the road. The whole thing is really quite... Decorous.",male
ALAN TURING," You won’t have the proper clearance, so we’ll have to improvise a bit.",male
ALAN TURING," There is only one thing that matters in this entire world, do you understand? Breaking Enigma.",male
ALAN TURING, ... Sometimes it is the very people who no one imagines anything of who do the things that no one can imagine.,male
ALAN TURING, My machine is how we’re going to win.,male
ALAN TURING, Stop.,male
ALAN TURING, No no don’t —,male
ALAN TURING, My machine will work.,male
ALAN TURING, ... It’ll work.,male
ALAN TURING, Sorry.,male
ALAN TURING," These are actual decrypted Enigma messages, direct from Nazi high command.",male
ALAN TURING, It’s the relationship between the encrypted and decrypted messages that interests me. Is there a clue there that we can build into Christopher?,male
ALAN TURING, Oh. He’s my machine.,male
ALAN TURING, Is that a bad name?,male
ALAN TURING, They’re teaching it already?,male
ALAN TURING," Human beings can compute large sums very quickly. Even Hugh can do that. I want Christopher to be... Smarter. To make a calculation, and then to determine what to do next. Like a person does. Think of it: An electrical brain. A digital computer.",male
ALAN TURING, I’ll show you —,male
ALAN TURING, I’m so sorry.,male
ALAN TURING, Right.,male
ALAN TURING, Really?,male
ALAN TURING, Hey! Don’t touch that!,male
ALAN TURING, That’s my desk.,male
ALAN TURING, What are you doing?,male
ALAN TURING, Why?,male
ALAN TURING," ... This is a Beale Cypher. It’s encrypted with a key phrase, from a book or a poem or... Which one of them did this?",male
ALAN TURING, I’m not a double agent.,male
ALAN TURING," I know you don’t like me... But you don’t think I could actually be a spy, do you?",male
ALAN TURING, No.,male
ALAN TURING, I told you not to do that.,male
ALAN TURING, Hello.,male
ALAN TURING, What? No. Of course not.,male
ALAN TURING, I’m not a Soviet spy.,male
ALAN TURING, Hugh. I swear. I’m not a spy.,male
ALAN TURING, What?,male
ALAN TURING, She’s assisting me with some calculations.,male
ALAN TURING, Thank you.,male
ALAN TURING, ... He likes you.,male
ALAN TURING, You got him to like you.,male
ALAN TURING, Why?,male
ALAN TURING, ... How should I get them to like me?,male
ALAN TURING, Apples.,male
ALAN TURING," No, they really are... I... Joan told me it’d be nice to bring you all something.",male
ALAN TURING," ... There are two fellows in the woods. And they run into a bear. The first fellow, he kneels down and starts to pray. But the second one, he begins lacing up his boots. The first one says, what’re you doing? You can’t outrun a bear.” And the second one responds, “I don’t have to. I only have to outrun you.”",male
ALAN TURING, I’ll be with Christopher if anyone needs me.,male
ALAN TURING," No, Sir.",male
ALAN TURING, ... This is actually not an entirely terrible idea.,male
ALAN TURING, That’s my sandwich.,male
ALAN TURING, It should tell us the day’s Enigma settings!!,male
ALAN TURING, No!!!,male
ALAN TURING, I cannot let you in!! I cannot let you interfere!!!,male
ALAN TURING, It does.,male
ALAN TURING, It works... It was just... Still working.,male
ALAN TURING, You will never understand the importance of what I’ve created here.,male
ALAN TURING, ... Thank you.,male
ALAN TURING, Christopher is simply not moving fast enough.,male
ALAN TURING, Even with the diagonal board he’s not eliminating settings as quickly as —,male
ALAN TURING, You just walked in.,male
ALAN TURING, What?,male
ALAN TURING, That’s ridiculous.,male
ALAN TURING, You cannot leave. I won’t let you.,male
ALAN TURING, I don’t care what’s normal.,male
ALAN TURING, No. This is unacceptable. You are not leaving and that is that.,male
ALAN TURING, You have the opportunity here to make some actual use of your life —,male
ALAN TURING, I want you to stay because I like you.,male
ALAN TURING, I like talking to you.,male
ALAN TURING, What if you weren’t living alone... If you had a husband?,male
ALAN TURING, I do.,male
ALAN TURING, I wasn’t referring to Hugh.,male
ALAN TURING, This makes sense.,male
ALAN TURING, It’s the logical thing to do.,male
ALAN TURING, This is your parents.,male
ALAN TURING," Joan Ca... Wait, is your middle name Caroline or Catherine?",male
ALAN TURING," Joan Elizabeth Clarke, will you marry me?",male
ALAN TURING, ... What if I don’t fancy... being with Joan in that way?,male
ALAN TURING, Should I tell Joan? I’ve had affairs. With other men.,male
ALAN TURING," Having children, a family... I want that with her. I do. I just don’t know if I can... Pretend...",male
ALAN TURING, ... I know.,male
ALAN TURING," Thanks, no.",male
ALAN TURING, I’m quite good with those.,male
ALAN TURING, Clearly.,male
ALAN TURING, You’ve read my published work.,male
ALAN TURING," Because I’m sitting in a police station, accused of entreating a young man to touch my penis, and you’re asking me whether machines can think.",male
ALAN TURING, Most people say no.,male
ALAN TURING, The problem is that you’re asking a stupid question.,male
ALAN TURING," Of course machines can’t think human beings do.” A machine is different from a human being; hence, it would think differently. The interesting question is, just because something thinks differently from you, does that mean it’s not thinking? We allow that humans have such divergences from one another. You like strawberries. I hate ice-skating. You cry at sad films. I’m allergic to pollen. What does it mean to have different tastes preferences that our brains work differently? That we think differently from one another? And if we can say that about each another, why can’t we say the same for brains made of copper and steel?",male
ALAN TURING, “The Imitation Game.”,male
ALAN TURING, ... Would you like to play?,male
ALAN TURING," The game. It’s a test, of sorts. For determining whether something is a machine, or a human being.",male
ALAN TURING," There’s a judge, and a subject. The judge asks questions, and based on the subject’s answers, he determines: Who is he speaking with? What is he speaking with? All you have to do is ask me a question.",male
ALAN TURING, I worked in a radio factory.,male
ALAN TURING, ... Are you paying attention?,male
ALAN TURING, It’s searching... It’s just... It doesn’t know what it’s searching for... If only we knew what the messages were going to say...,male
ALAN TURING, Helen? Works with Joan in the WREN’s hut.,male
ALAN TURING, How can you possibly know that?,male
ALAN TURING, Why me?,male
ALAN TURING, No I don’t —,male
ALAN TURING," I’m flattered, but this is not actually",male
ALAN TURING, How do you mean you work alongside a German?,male
ALAN TURING, HELEN!!!,male
ALAN TURING, Why do you think your German counterpart has a girlfriend?,male
ALAN TURING, Tell me.,male
ALAN TURING, That’s impossible. The Germans are instructed to choose five letters at random to start every message.,male
ALAN TURING," — In this case, love just lost the Germans the whole bloody war.",male
ALAN TURING, What if Christopher doesn’t have to search through all the settings? What if he only had to search the ones that produce the words we already know will be in the message?,male
ALAN TURING," Yes! That’s it! They send a weather report at 6AM. Every day. That means there are three words we already know will be in the obviously, and",male
ALAN TURING, Heil bloody Hitler.,male
ALAN TURING, Hugh — the right hand letter-rings. Set them to —,male
ALAN TURING," — Peter, John — Run voltage from those rings through the back scramblers —",male
ALAN TURING," — Yes. Joan, what’s the last 6am message?",male
ALAN TURING, Give me a fresh message. The last one we intercepted.,male
ALAN TURING, Turns out that’s the only German you need to know to break Enigma.,male
ALAN TURING, No.,male
ALAN TURING, No. No.,male
ALAN TURING, NO.,male
ALAN TURING, NO!!!,male
ALAN TURING, No. No. You can’t call Denniston. You can’t tell him about the attack.,male
ALAN TURING, No. Let the U-Boats sink the convoy.,male
ALAN TURING," Do you know why people like violence, Hugh? Because it feels good. It would feel good to blow those U- Boats out of the Atlantic. But sometimes we can’t do what feels good. We have to do what’s logical.",male
ALAN TURING, The hardest time to lie is when the other person is expecting to be lied to.,male
ALAN TURING," If they’re waiting for a lie, you can’t just give them one.",male
ALAN TURING, What will the Germans think if we destroy those U-Boats?,male
ALAN TURING, Suddenly our convoy veers off course and a fleet of RAF bombers magically descends on the location of a pack of U-Boats? What will the Germans think?,male
ALAN TURING, Two years of work. Everything we’ve done here. It’ll all be for nothing.,male
ALAN TURING, Our job wasn’t to save one passenger convoy. It was to win the war.,male
ALAN TURING, Done. Now for the hard part: keeping it a secret. Forever.,male
ALAN TURING, So?,male
ALAN TURING, I’m sorry.,male
ALAN TURING, It’s not my fault.,male
ALAN TURING, I’m so sorry.,male
ALAN TURING," Yes, we do.",male
ALAN TURING, Because no one else can.,male
ALAN TURING," We need your help to keep this from the Admiralty. Army. RAF. No one can know we broke Enigma, not even Denniston.",male
ALAN TURING," While we develop a system for determining how much intelligence to act on. Which attacks to stop, which to let through. Statistical analysis. The minimum number of actions it’ll take to win the war, but the maximum number we’re able to take before the Germans get suspicious.",male
ALAN TURING, Correct.,male
ALAN TURING, We’ll require a believable alternate source for each piece of information we use.,male
ALAN TURING, And the rest of our military.,male
ALAN TURING, They codenamed it,male
ALAN TURING, And it quickly became the largest store of military intelligence in the history of the world.,male
ALAN TURING, It was like having a tap on Himmler’s intercom.,male
ALAN TURING, Secrecy became the primary concern. And for some reason they trusted me.,male
ALAN TURING," Peter, do you have the 9:30 decrypts",male
ALAN TURING, I’ll tell Denniston.,male
ALAN TURING, I need to speak to Menzies,male
ALAN TURING, Joan! Joan! Are you there?,male
ALAN TURING, — Joan?!?,male
ALAN TURING," Joan, are you okay? Where are you?",male
ALAN TURING, Where’s Joan?,male
ALAN TURING, What have you done?,male
ALAN TURING, I gave those to her. A year ago. When she was with the clerks I was—,male
ALAN TURING, I know who the Soviet agent is. It’s not Joan.,male
ALAN TURING, ... I found the bible... The spy is John Cairncross.,male
ALAN TURING, You knew Cairncross was the spy?,male
ALAN TURING, You placed a Soviet agent at Bletchley?,male
ALAN TURING, I’m not a spy. I’m just a mathematician.,male
ALAN TURING, You must promise to get Joan out of prison.,male
ALAN TURING, ... I need you to leave Bletchley.,male
ALAN TURING, Menzies. I don’t trust...,male
ALAN TURING, ... I don’t think it’s safe here.,male
ALAN TURING," You need to leave, and you need to get very far away from me.",male
ALAN TURING, ... We can’t be engaged anymore. Your parents will have to take you back and find you a husband elsewhere.,male
ALAN TURING, ... There’s something I have to tell you. I’m... I’m a homosexual.,male
ALAN TURING," Men, Joan. Not women.",male
ALAN TURING, I just said —,male
ALAN TURING, I don’t.,male
ALAN TURING," Care for you. I never did. I only needed you to break Enigma. And now I’ve done it, so you can leave.",male
ALAN TURING, The war dragged on for another two solitary years.,male
ALAN TURING, Every day we performed our blood- soaked calculus. Every day we decided who lived and who died. And every day we guided the Allied armies to victory without anyone knowing.,male
ALAN TURING, Stalingrad? The Ardennes? Normandy? None of those victories would have been possible without the intelligence we produced.,male
ALAN TURING," People talk about the war as this epic battle between civilizations. Good versus evil, liberty versus tyranny. Armies of millions bleeding into the mud, fleets of ships that weighed down the oceans, packs of airplanes that dropped bombs until they blotted out the sun itself. But it wasn’t.",male
ALAN TURING, The war was really just a half- dozen crossword enthusiasts in a tiny village in the south of England.,male
ALAN TURING, Was I God? No. Because God didn’t win the war. I did.,male
ALAN TURING, This war is over. But there will be more. And we know how to break a code that everyone else thinks is unbreakable.,male
ALAN TURING, That’s the Imitation Game.,male
ALAN TURING," Now, Detective, you get to judge. That’s how the game works. I answered your questions. You know my story. That’s the point of the game. We are all pretending to be something. Imitating something. Someone. And we are no more, and no less, than what we can convince other people that we are. So tell me: What am I? Am I a person? Am I a machine? Am I a war hero? Am I a criminal?",male
ALAN TURING, Well then you’re no help to me at all.,male
ALAN TURING, And what would you have said? That I wasn’t a homosexual?,male
ALAN TURING, Damn it...,male
ALAN TURING, No I’m not.,male
ALAN TURING, ... It’s the medication.,male
ALAN TURING, I have to go in for weekly oestrogen treatments. At the hospital.,male
ALAN TURING, The judge gave me a choice. Prison. Or,male
ALAN TURING, — Chemical castration. Yes. To cure my homosexual predilections. Of course I chose that. I wouldn’t be able to work from prison.,male
ALAN TURING, Well how would I even have got parts in jail? It just makes no sense.,male
ALAN TURING, No.,male
ALAN TURING, — I’m fine.,male
ALAN TURING, I don’t need your help.,male
ALAN TURING, Alone? I’m not alone. I never have been.,male
ALAN TURING," ... Christopher has got so smart. If I stop the treatment, they’ll take him away from me. You can’t let them do that. You can’t. Don’t let them leave me alone.",male
ALAN TURING, ... It’s a much nicer ring than the one I got you.,male
ALAN TURING, ... Perhaps later.,male
ALAN TURING, ... At least it worked out for one of us.,male
ALAN TURING, Is that what you think?,male
ALAN TURING, Well then.,male
ALAN TURING, Any questions?,male
SGT. STAEHL," Bit late, don’t you think?",male
SGT. STAEHL," Turing, Alan. Professor at King’s. Seems there’s been a robbery.",male
SGT. STAEHL," That’s just it. Nothing’s missing, really.",male
SGT. STAEHL," Maths. Or, as he put it, “ordinal logic, with a dose of number theory.”",male
SGT. STAEHL," Something with machines. Project at the NPL, I checked, but he won’t say what it’s on.",male
SGT. STAEHL, That’s putting it mildly.,male
SGT. STAEHL," You had a break in last night. Your neighbor, a Mr. Springborn, called to report the noise. Only you say there’s nothing missing. Odd. So how about it — You tell us what happened, and we find the chap who did this.",male
SGT. STAEHL, I’ll give you a bob if you can name me a more insufferable sod.,male
SGT. STAEHL," Oh, you’ve a soft spot for the bastard your drink? Which, while we’re on the subject",male
SGT. STAEHL, Don’t know what you mean.,male
SGT. STAEHL, I don’t think this is suspicious.,male
SGT. STAEHL, What’re you suggesting?,male
SGT. STAEHL, ... So are you going to catch this mysterious thief who hasn’t actually stolen anything?,male
SGT. STAEHL, “Suspect”? I distinctly recall writing his name next to the word “victim.” (which we don’t) in the reflection of a shop,male
SGT. STAEHL, Yes?,male
SGT. STAEHL, What?,male
SGT. STAEHL, What is wrong with you?,male
SGT. STAEHL, ... Whose is this?,male
SGT. STAEHL, ... That man you knocked over! You stole his billfold.,male
SGT. STAEHL, ... Oh. Bob?,male
SGT. STAEHL, There’s a photograph of you.,male
SGT. STAEHL, That man was following you.,male
SGT. STAEHL," Good God... Your home address, your district, your... Bob, there is a letter here from the Foreign Office.",male
SGT. STAEHL, Bugger off.,male
SGT. STAEHL, Why are you being followed? We have to call this in.,male
DETECTIVE NOCK," The baby. Up all night, hollering and crying. June says it’s collick. What’s all this, then?",male
DETECTIVE NOCK, What of?,male
DETECTIVE NOCK," No, what’s he a professor of?",male
DETECTIVE NOCK, What’s he doing in Manchester?,male
DETECTIVE NOCK," He’s a bit squirrely then, our Professor Turing?",male
DETECTIVE NOCK, Professor Turing? Professor Turing? My name is Detective Nock. Manchester Police. Sergeant Staehl here tells me you’ve had a robbery last night. Professor Turing?,male
DETECTIVE NOCK, Professor,male
DETECTIVE NOCK, Pardon me?,male
DETECTIVE NOCK, Breathe?,male
DETECTIVE NOCK, What is all that?,male
DETECTIVE NOCK, Pardon?,male
DETECTIVE NOCK," Sergeant Staehl, is it just me, or do you get the sense that we’re being insulted?",male
DETECTIVE NOCK, ... We won by four. Would’ve been unseemly not to celebrate.,male
DETECTIVE NOCK," ... As you say, Professor Turing. Best of luck with your cyanide.",male
DETECTIVE NOCK," Curious, isn’t he?",male
DETECTIVE NOCK," — Seemed a bit forced though, didn’t it?",male
DETECTIVE NOCK," If you didn’t want a pair of bobbies digging around in your personal affairs, well, that would have been a stellar way to see that they don’t. Tell me you don’t think this is suspicious.",male
DETECTIVE NOCK, A mysterious professor who won’t admit he’s had something stolen from his flat?,male
DETECTIVE NOCK, I’m suggesting that Alan Turing is hiding something.,male
DETECTIVE NOCK," ... What do you mean, ... Yes, I am aware of the literal meaning of the word what I’m asking is why would a maths professor have his military records classified? ... Well then I will come down there and...",male
DETECTIVE NOCK, Come with me.,male
DETECTIVE NOCK, Alan Turing is a suspect in a robbery but they won’t share a thing with the police?,male
DETECTIVE NOCK, Will?,male
DETECTIVE NOCK, I’m terribly sorry about this.,male
DETECTIVE NOCK, Oww! Would you stop it?,male
DETECTIVE NOCK, Here.,male
DETECTIVE NOCK, Yes?,male
DETECTIVE NOCK, Has been for awhile now.,male
DETECTIVE NOCK, I think I might have a better idea.,male
DETECTIVE NOCK," Pardon me. I’d like to see some documents, if I may. Service records of a Mr. Turing. Alan.",male
DETECTIVE NOCK, Foreign Office sent me.,male
DETECTIVE NOCK, Alan Turing’s classified military file.,male
DETECTIVE NOCK, Exactly.,male
DETECTIVE NOCK, Yes.,male
DETECTIVE NOCK," Alan Turing’s war records aren’t just classified. They’re non- existent. That means someone got rid of them. Erased them, burned them.",male
DETECTIVE NOCK, What if Turing wasn’t just a math professor?,male
DETECTIVE NOCK, Guy Burgess and Donald Maclean.,male
DETECTIVE NOCK," The Soviet spies. But first, they were professors, weren’t they? Newspapers say they became radicalized at Cambridge. Then they joined the Communist Party, took positions in the Foreign Office and leaked information to Stalin during the war. Now, can you think of anyone else we know who was at Cambridge, then took up something murky and top secret when the war broke out?",male
DETECTIVE NOCK," Something very serious is happening, right here under our noses. Wouldn’t you like to find out what it is?",male
DETECTIVE NOCK, He said alright. Let’s do it. Let’s follow Turing. You’ll take the first shift. Turing won’t have a secret left by the time we’re through with him.,male
DETECTIVE NOCK, What?,male
DETECTIVE NOCK, No.,male
DETECTIVE NOCK," No, it’s not.",male
DETECTIVE NOCK," No. No. This is bloody rubbish. Turing is up to something important, not getting his jollies in some pub.",male
DETECTIVE NOCK, I don’t care if it’s disgusting. This is not the investigation I was conducting.,male
DETECTIVE NOCK, Wait. Let me interrogate him.,male
DETECTIVE NOCK, Please. I know him. I know he’s hiding something and I know I can get him to talk... Give me half an hour alone and then I swear to you I will spend the next month running errands on as many rubbish cases as you like.,male
DETECTIVE NOCK, Cup of tea?,male
DETECTIVE NOCK," ... Mr. Turing, may I tell you a secret?",male
DETECTIVE NOCK, I’m here to help you.,male
DETECTIVE NOCK, ... Can machines think?,male
DETECTIVE NOCK, What makes you say that?,male
DETECTIVE NOCK, Can they? Could machines ever think as human beings do?,male
DETECTIVE NOCK, You’re not most people.,male
DETECTIVE NOCK, I am?,male
DETECTIVE NOCK, That’s... This big paper you wrote... What’s it called?,male
DETECTIVE NOCK, Right. That’s what it’s about?,male
DETECTIVE NOCK, Play?,male
DETECTIVE NOCK, How do we play?,male
DETECTIVE NOCK, ... What did you do during the war?,male
DETECTIVE NOCK, What did you really do during the war?,male
DETECTIVE NOCK, That’s... Unbelievable.,male
DETECTIVE NOCK, I don’t know what to do now.,male
DETECTIVE NOCK, I can’t judge you.,male
DETECTIVE NOCK," Cyanide. You’ll find a tub of it downstairs. “Turing Machines.” Today, we call them 1990, John Cairncross publicly confessed to having 2013, Turing was granted an official pardon by the",male
—,,unknown
—,,unknown
—,,unknown
—,,unknown
—,,unknown
—,,unknown
—,,unknown
COMMANDER DENNISTON, — What are you doing here?,male
COMMANDER DENNISTON, In my office? She tell you to help yourself to a cup of tea while you were here?,male
COMMANDER DENNISTON," She didn’t tell you what a joke is then either, I gather.",male
COMMANDER DENNISTON, For Christ’s sake,male
COMMANDER DENNISTON," Turing... Let me see... Oh, Turing. The mathematician.",male
COMMANDER DENNISTON, How ever could I have guessed?,male
COMMANDER DENNISTON," ... King’s College, Cambridge. Says here you were a bit of a prodigy in the maths department.",male
COMMANDER DENNISTON," How old are you, Mr. Turing?",male
COMMANDER DENNISTON, How old were you when you became a fellow at Cambridge?,male
COMMANDER DENNISTON," And how old were you when you published this paper here, that has a title I can barely understand, which apparently got you this fellowship?",male
COMMANDER DENNISTON, And you don’t think that qualifies you as a certified prodigy?,male
COMMANDER DENNISTON, And how old were they?,male
COMMANDER DENNISTON," You’re serious, aren’t you?",male
COMMANDER DENNISTON, Not sure you know what those are.,male
COMMANDER DENNISTON," Commander Denniston, of the Royal Navy. All right, Mr. Turing, I’ll bite. Why do you want to work for His Majesty’s government?",male
COMMANDER DENNISTON," Are you a bleeding pacifist, Turing?",male
COMMANDER DENNISTON, But you realize that London there’s this nasty chap named Hitler who’s looking to engulf Europe in tyranny?,male
COMMANDER DENNISTON, I believe you’ve just set a record for the shortest job interview in British military history.,male
COMMANDER DENNISTON, You’re the best mathematician in the world?,male
COMMANDER DENNISTON, ... Do you know how many people I’ve rejected for this program?,male
COMMANDER DENNISTON," That’s right. Because we’re a top secret program. But I’ll tell you, just because we’re friends, that last week I rejected one of our great nation’s top linguists, knows German better than Bertolt Brecht.",male
COMMANDER DENNISTON, What?,male
COMMANDER DENNISTON," How the bloody hell are you supposed to decrypt German communications if you don’t, oh, I don’t know, speak German?",male
COMMANDER DENNISTON, MARGARET!,male
COMMANDER DENNISTON, MARGARET! Where are you?!,male
COMMANDER DENNISTON," MARGARET!?! For the love of... This is a joke, obviously.",male
COMMANDER DENNISTON," Have a pleasant trip back to Cambridge, Professor.",male
COMMANDER DENNISTON, What makes you think that?,male
